zip,year,est total,est gen,est cold,est farm,est other
94545,2013,11,6,0,1,4
95351,2013,0,0,0,0,0
95969,2013,0,0,0,0,0
91767,2013,2,1,0,0,1
39,2013,0,0,0,0,0
93534,2013,0,0,0,0,0
94122,2013,0,0,0,0,0
95203,2013,3,2,1,0,0
93657,2013,1,0,1,0,0
95948,2013,0,0,0,0,0
94132,2013,0,0,0,0,0
95246,2013,0,0,0,0,0
94505,2013,0,0,0,0,0
91711,2013,0,0,0,0,0
95687,2013,0,0,0,0,0
92040,2013,0,0,0,0,0
95350,2013,1,1,0,0,0
95126,2013,2,1,0,0,1
95124,2013,0,0,0,0,0
94963,2013,0,0,0,0,0
94945,2013,0,0,0,0,0
93103,2013,2,2,0,0,0
92660,2013,0,0,0,0,0
95023,2013,2,1,0,0,1
94070,2013,4,3,0,0,1
95975,2013,0,0,0,0,0
92411,2013,0,0,0,0,0
92606,2013,1,1,0,0,0
90039,2013,0,0,0,0,0
93723,2013,0,0,0,0,0
90063,2013,0,0,0,0,0
94060,2013,0,0,0,0,0
91342,2013,4,4,0,0,0
90814,2013,0,0,0,0,0
93280,2013,0,0,0,0,0
94607,2013,2,1,0,0,1
95966,2013,1,1,0,0,0
93705,2013,1,1,0,0,0
94904,2013,0,0,0,0,0
92239,2013,0,0,0,0,0
92253,2013,0,0,0,0,0
94502,2013,0,0,0,0,0
93041,2013,0,0,0,0,0
92821,2013,9,7,1,0,1
95386,2013,0,0,0,0,0
95514,2013,0,0,0,0,0
94564,2013,0,0,0,0,0
92807,2013,1,0,0,0,1
95428,2013,0,0,0,0,0
90066,2013,0,0,0,0,0
95326,2013,1,0,1,0,0
96104,2013,0,0,0,0,0
95110,2013,0,0,0,0,0
91331,2013,2,2,0,0,0
94517,2013,1,0,0,0,1
94804,2013,5,2,0,0,3
93304,2013,0,0,0,0,0
93308,2013,4,1,1,1,1
95832,2013,0,0,0,0,0
95519,2013,0,0,0,0,0
91324,2013,2,1,0,0,1
95820,2013,1,1,0,0,0
94559,2013,2,0,0,1,1
92509,2013,8,4,4,0,0
92231,2013,9,7,0,0,2
91977,2013,0,0,0,0,0
92110,2013,3,3,0,0,0
94591,2013,0,0,0,0,0
93441,2013,0,0,0,0,0
93615,2013,1,0,1,0,0
95954,2013,2,0,0,2,0
93210,2013,0,0,0,0,0
95219,2013,0,0,0,0,0
91789,2013,8,7,0,0,1
91016,2013,1,1,0,0,0
91350,2013,0,0,0,0,0
92549,2013,0,0,0,0,0
95818,2013,2,2,0,0,0
95242,2013,0,0,0,0,0
91702,2013,1,0,0,0,1
93619,2013,0,0,0,0,0
95476,2013,1,1,0,0,0
95660,2013,5,4,0,0,1
93035,2013,1,1,0,0,0
95330,2013,10,9,0,0,1
95324,2013,0,0,0,0,0
92804,2013,0,0,0,0,0
95682,2013,3,3,0,0,0
92587,2013,0,0,0,0,0
94965,2013,0,0,0,0,0
92135,2013,0,0,0,0,0
95128,2013,0,0,0,0,0
95472,2013,0,0,0,0,0
93551,2013,1,1,0,0,0
92004,2013,0,0,0,0,0
90302,2013,3,2,0,0,1
94720,2013,0,0,0,0,0
93249,2013,0,0,0,0,0
92844,2013,2,2,0,0,0
92283,2013,0,0,0,0,0
95677,2013,3,3,0,0,0
90210,2013,1,0,0,0,1
93245,2013,1,0,0,1,0
91722,2013,0,0,0,0,0
93063,2013,2,1,0,0,1
95663,2013,0,0,0,0,0
93314,2013,1,1,0,0,0
95694,2013,0,0,0,0,0
92354,2013,0,0,0,0,0
94578,2013,1,0,0,0,1
94608,2013,5,3,0,1,1
93727,2013,3,3,0,0,0
94556,2013,0,0,0,0,0
90604,2013,0,0,0,0,0
93433,2013,1,0,1,0,0
92627,2013,0,0,0,0,0
95212,2013,0,0,0,0,0
94572,2013,0,0,0,0,0
90277,2013,1,1,0,0,0
95821,2013,0,0,0,0,0
93516,2013,0,0,0,0,0
91354,2013,0,0,0,0,0
93256,2013,0,0,0,0,0
95642,2013,0,0,0,0,0
94568,2013,0,0,0,0,0
92119,2013,0,0,0,0,0
92086,2013,0,0,0,0,0
92359,2013,0,0,0,0,0
90804,2013,0,0,0,0,0
91304,2013,0,0,0,0,0
96142,2013,0,0,0,0,0
91706,2013,9,5,2,0,2
93313,2013,5,3,1,0,1
90291,2013,0,0,0,0,0
95139,2013,0,0,0,0,0
95050,2013,2,1,0,0,1
95713,2013,0,0,0,0,0
92308,2013,0,0,0,0,0
95111,2013,0,0,0,0,0
93043,2013,0,0,0,0,0
94547,2013,0,0,0,0,0
92590,2013,1,1,0,0,0
95066,2013,0,0,0,0,0
35,2013,0,0,0,0,0
92612,2013,1,0,0,0,1
93446,2013,3,2,0,0,1
92227,2013,0,0,0,0,0
95039,2013,1,1,0,0,0
95834,2013,2,1,0,0,1
92037,2013,0,0,0,0,0
92305,2013,0,0,0,0,0
93518,2013,0,0,0,0,0
93108,2013,1,0,0,0,1
91377,2013,0,0,0,0,0
92823,2013,0,0,0,0,0
96065,2013,0,0,0,0,0
93611,2013,0,0,0,0,0
92651,2013,0,0,0,0,0
92676,2013,0,0,0,0,0
90404,2013,1,1,0,0,0
92356,2013,0,0,0,0,0
96047,2013,0,0,0,0,0
93514,2013,0,0,0,0,0
94107,2013,2,2,0,0,0
94541,2013,1,1,0,0,0
92862,2013,0,0,0,0,0
92128,2013,0,0,0,0,0
93250,2013,2,0,1,0,1
90015,2013,3,3,0,0,0
95551,2013,0,0,0,0,0
92036,2013,0,0,0,0,0
92675,2013,2,1,0,0,1
95423,2013,0,0,0,0,0
95814,2013,1,1,0,0,0
90061,2013,2,2,0,0,0
94507,2013,0,0,0,0,0
93015,2013,0,0,0,0,0
93013,2013,1,1,0,0,0
90506,2013,0,0,0,0,0
91709,2013,0,0,0,0,0
92595,2013,0,0,0,0,0
94550,2013,4,3,0,0,1
94038,2013,0,0,0,0,0
94116,2013,0,0,0,0,0
95065,2013,0,0,0,0,0
93608,2013,0,0,0,0,0
93618,2013,6,2,4,0,0
94925,2013,0,0,0,0,0
95683,2013,0,0,0,0,0
91505,2013,1,0,0,0,1
90631,2013,2,1,0,0,1
94044,2013,0,0,0,0,0
90058,2013,37,16,19,0,2
95629,2013,0,0,0,0,0
95307,2013,1,0,0,0,1
90640,2013,8,6,0,0,2
91011,2013,0,0,0,0,0
93722,2013,1,0,1,0,0
90638,2013,6,6,0,0,0
93701,2013,0,0,0,0,0
61,2013,0,0,0,0,0
91915,2013,0,0,0,0,0
92301,2013,1,0,0,0,1
91730,2013,34,26,3,1,4
93630,2013,0,0,0,0,0
95632,2013,1,1,0,0,0
95228,2013,0,0,0,0,0
95971,2013,0,0,0,0,0
93728,2013,0,0,0,0,0
95521,2013,0,0,0,0,0
95405,2013,0,0,0,0,0
90401,2013,0,0,0,0,0
95695,2013,0,0,0,0,0
91202,2013,1,1,0,0,0
96013,2013,0,0,0,0,0
95831,2013,2,2,0,0,0
92254,2013,0,0,0,0,0
92780,2013,1,0,0,0,1
95437,2013,0,0,0,0,0
94123,2013,0,0,0,0,0
93614,2013,0,0,0,0,0
95008,2013,0,0,0,0,0
95223,2013,0,0,0,0,0
92139,2013,0,0,0,0,0
93526,2013,0,0,0,0,0
40,2013,0,0,0,0,0
92532,2013,0,0,0,0,0
95441,2013,0,0,0,0,0
92548,2013,1,0,1,0,0
91607,2013,0,0,0,0,0
90815,2013,0,0,0,0,0
90011,2013,0,0,0,0,0
91763,2013,1,0,0,0,1
94592,2013,0,0,0,0,0
95942,2013,0,0,0,0,0
93267,2013,0,0,0,0,0
94128,2013,0,0,0,0,0
90201,2013,7,4,1,0,2
95937,2013,1,0,0,1,0
92867,2013,0,0,0,0,0
96145,2013,0,0,0,0,0
95928,2013,0,0,0,0,0
95658,2013,0,0,0,0,0
95135,2013,0,0,0,0,0
90745,2013,21,18,1,0,2
95045,2013,0,0,0,0,0
90018,2013,1,0,0,0,1
90001,2013,2,1,1,0,0
95531,2013,0,0,0,0,0
94565,2013,2,0,0,0,2
95112,2013,3,3,0,0,0
94509,2013,3,3,0,0,0
91732,2013,0,0,0,0,0
95006,2013,0,0,0,0,0
91773,2013,0,0,0,0,0
91307,2013,0,0,0,0,0
90706,2013,0,0,0,0,0
92649,2013,1,1,0,0,0
92131,2013,1,0,0,0,1
91384,2013,1,0,0,0,1
94558,2013,10,10,0,0,0
95136,2013,0,0,0,0,0
95701,2013,0,0,0,0,0
93532,2013,0,0,0,0,0
92344,2013,0,0,0,0,0
92657,2013,0,0,0,0,0
91901,2013,0,0,0,0,0
93610,2013,0,0,0,0,0
92328,2013,0,0,0,0,0
92124,2013,0,0,0,0,0
94124,2013,5,3,1,0,1
95945,2013,1,1,0,0,0
94041,2013,0,0,0,0,0
92236,2013,2,1,0,0,1
90806,2013,2,1,1,0,0
93664,2013,0,0,0,0,0
90022,2013,3,3,0,0,0
90280,2013,6,3,1,0,2
92506,2013,1,1,0,0,0
94599,2013,0,0,0,0,0
92663,2013,0,0,0,0,0
90808,2013,0,0,0,0,0
90220,2013,24,23,1,0,0
90094,2013,0,0,0,0,0
90028,2013,0,0,0,0,0
90067,2013,0,0,0,0,0
90740,2013,0,0,0,0,0
92315,2013,0,0,0,0,0
94133,2013,1,1,0,0,0
90222,2013,0,0,0,0,0
92707,2013,2,2,0,0,0
93646,2013,0,0,0,0,0
94066,2013,0,0,0,0,0
51,2013,0,0,0,0,0
90265,2013,0,0,0,0,0
92252,2013,0,0,0,0,0
94605,2013,0,0,0,0,0
92346,2013,0,0,0,0,0
94552,2013,0,0,0,0,0
93711,2013,0,0,0,0,0
92372,2013,0,0,0,0,0
93243,2013,3,3,0,0,0
95949,2013,0,0,0,0,0
93631,2013,3,0,3,0,0
91501,2013,0,0,0,0,0
92108,2013,0,0,0,0,0
95987,2013,7,7,0,0,0
95230,2013,0,0,0,0,0
90813,2013,4,2,1,0,1
95448,2013,1,1,0,0,0
92007,2013,0,0,0,0,0
90716,2013,0,0,0,0,0
95322,2013,0,0,0,0,0
93247,2013,0,0,0,0,0
94542,2013,0,0,0,0,0
91506,2013,1,1,0,0,0
93703,2013,0,0,0,0,0
95524,2013,0,0,0,0,0
95901,2013,3,2,0,0,1
91768,2013,2,2,0,0,0
95841,2013,2,2,0,0,0
92591,2013,0,0,0,0,0
93960,2013,0,0,0,0,0
95988,2013,2,2,0,0,0
94901,2013,2,1,0,0,1
94580,2013,1,1,0,0,0
91731,2013,3,1,0,0,2
90012,2013,0,0,0,0,0
91945,2013,0,0,0,0,0
90043,2013,0,0,0,0,0
94040,2013,0,0,0,0,0
90017,2013,1,1,0,0,0
90046,2013,0,0,0,0,0
92543,2013,0,0,0,0,0
91208,2013,0,0,0,0,0
91330,2013,0,0,0,0,0
92019,2013,0,0,0,0,0
95037,2013,1,1,0,0,0
90713,2013,1,1,0,0,0
92646,2013,0,0,0,0,0
92324,2013,1,0,0,0,1
95363,2013,3,2,1,0,0
93251,2013,0,0,0,0,0
95726,2013,0,0,0,0,0
95355,2013,0,0,0,0,0
92861,2013,0,0,0,0,0
96073,2013,1,1,0,0,0
94005,2013,1,1,0,0,0
92624,2013,0,0,0,0,0
92024,2013,0,0,0,0,0
94931,2013,0,0,0,0,0
95043,2013,0,0,0,0,0
92117,2013,0,0,0,0,0
96067,2013,1,1,0,0,0
92801,2013,1,0,1,0,0
91364,2013,1,1,0,0,0
94561,2013,0,0,0,0,0
93546,2013,0,0,0,0,0
92705,2013,3,1,0,0,2
95616,2013,2,2,0,0,0
91701,2013,0,0,0,0,0
92677,2013,0,0,0,0,0
90069,2013,0,0,0,0,0
91780,2013,1,0,0,0,1
95661,2013,4,4,0,0,0
92618,2013,5,4,0,0,1
92656,2013,0,0,0,0,0
92662,2013,0,0,0,0,0
93305,2013,0,0,0,0,0
95421,2013,0,0,0,0,0
96020,2013,0,0,0,0,0
93535,2013,0,0,0,0,0
90274,2013,0,0,0,0,0
92242,2013,0,0,0,0,0
95133,2013,0,0,0,0,0
91103,2013,1,0,0,0,1
94596,2013,1,1,0,0,0
95746,2013,1,1,0,0,0
90064,2013,1,1,0,0,0
91605,2013,3,2,0,0,1
92025,2013,0,0,0,0,0
92010,2013,0,0,0,0,0
95366,2013,0,0,0,0,0
92865,2013,3,1,0,0,2
90035,2013,0,0,0,0,0
95503,2013,0,0,0,0,0
94102,2013,0,0,0,0,0
90803,2013,0,0,0,0,0
91321,2013,0,0,0,0,0
95624,2013,5,5,0,0,0
95425,2013,0,0,0,0,0
94939,2013,0,0,0,0,0
94523,2014,0,0,0,0,0
95957,2014,0,0,0,0,0
95032,2014,0,0,0,0,0
95341,2014,0,0,0,0,0
92630,2014,0,0,0,0,0
92102,2014,0,0,0,0,0
95565,2014,0,0,0,0,0
92620,2014,1,0,0,0,1
90003,2014,0,0,0,0,0
93283,2014,0,0,0,0,0
95621,2014,2,2,0,0,0
91405,2014,0,0,0,0,0
95842,2014,1,1,0,0,0
93023,2014,0,0,0,0,0
90723,2014,2,1,0,1,0
92335,2014,18,15,3,0,0
92539,2014,0,0,0,0,0
96120,2014,0,0,0,0,0
90245,2014,0,0,0,0,0
96140,2014,0,0,0,0,0
95461,2014,0,0,0,0,0
96019,2014,0,0,0,0,0
94544,2014,9,9,0,0,0
95659,2014,0,0,0,0,0
93105,2014,0,0,0,0,0
95374,2014,0,0,0,0,0
95470,2014,0,0,0,0,0
90403,2014,0,0,0,0,0
94510,2014,4,4,0,0,0
91761,2014,92,80,5,0,7
95932,2014,0,0,0,0,0
90059,2014,1,1,0,0,0
92210,2014,0,0,0,0,0
95605,2014,1,1,0,0,0
94587,2014,11,7,2,0,2
95356,2014,0,0,0,0,0
90710,2014,0,0,0,0,0
92655,2014,0,0,0,0,0
90025,2014,0,0,0,0,0
92114,2014,0,0,0,0,0
96007,2014,1,1,0,0,0
92405,2014,0,0,0,0,0
95540,2014,0,0,0,0,0
90062,2014,0,0,0,0,0
92122,2014,0,0,0,0,0
95602,2014,0,0,0,0,0
91608,2014,0,0,0,0,0
91762,2014,0,0,0,0,0
95346,2014,0,0,0,0,0
91106,2014,0,0,0,0,0
95046,2014,0,0,0,0,0
90029,2014,0,0,0,0,0
91403,2014,0,0,0,0,0
92057,2014,0,0,0,0,0
94002,2014,0,0,0,0,0
93430,2014,0,0,0,0,0
92251,2014,2,2,0,0,0
95465,2014,0,0,0,0,0
92703,2014,0,0,0,0,0
95380,2014,4,0,4,0,0
90031,2014,0,0,0,0,0
94030,2014,0,0,0,0,0
95965,2014,0,0,0,0,0
90704,2014,0,0,0,0,0
90047,2014,0,0,0,0,0
95690,2014,1,1,0,0,0
96103,2014,0,0,0,0,0
93307,2014,1,0,0,1,0
92835,2014,0,0,0,0,0
91340,2014,1,1,0,0,0
94706,2014,0,0,0,0,0
95237,2014,0,0,0,0,0
93609,2014,0,0,0,0,0
95917,2014,0,0,0,0,0
92320,2014,1,1,0,0,0
93561,2014,0,0,0,0,0
92220,2014,0,0,0,0,0
93239,2014,0,0,0,0,0
92307,2014,2,2,0,0,0
94597,2014,0,0,0,0,0
95667,2014,0,0,0,0,0
92806,2014,6,5,0,1,0
92683,2014,1,1,0,0,0
92140,2014,0,0,0,0,0
95817,2014,0,0,0,0,0
94589,2014,0,0,0,0,0
94574,2014,4,1,1,0,2
95678,2014,3,3,0,0,0
92371,2014,0,0,0,0,0
94086,2014,1,0,0,0,1
95457,2014,0,0,0,0,0
95993,2014,0,0,0,0,0
92570,2014,3,3,0,0,0
90008,2014,0,0,0,0,0
91786,2014,1,0,0,0,1
92028,2014,0,0,0,0,0
95963,2014,2,0,2,0,0
93263,2014,2,2,0,0,0
95014,2014,0,0,0,0,0
94563,2014,0,0,0,0,0
92233,2014,1,0,0,1,0
95240,2014,3,2,1,0,0
95669,2014,0,0,0,0,0
95377,2014,3,2,1,0,0
92262,2014,0,0,0,0,0
95638,2014,0,0,0,0,0
91371,2014,0,0,0,0,0
95192,2014,0,0,0,0,0
92691,2014,0,0,0,0,0
95828,2014,7,4,1,0,2
91601,2014,1,1,0,0,0
90021,2014,5,0,5,0,0
93274,2014,2,0,2,0,0
90249,2014,4,3,0,0,1
93219,2014,0,0,0,0,0
95946,2014,1,1,0,0,0
94117,2014,0,0,0,0,0
94518,2014,0,0,0,0,0
92373,2014,2,2,0,0,0
95005,2014,0,0,0,0,0
92394,2014,0,0,0,0,0
90024,2014,0,0,0,0,0
92637,2014,0,0,0,0,0
91746,2014,13,7,3,0,3
90057,2014,0,0,0,0,0
94035,2014,0,0,0,0,0
95451,2014,0,0,0,0,0
90242,2014,2,2,0,0,0
96003,2014,1,1,0,0,0
93215,2014,3,1,2,0,0
94503,2014,16,6,1,0,9
95403,2014,5,3,1,0,1
92103,2014,0,0,0,0,0
93437,2014,0,0,0,0,0
90019,2014,1,0,0,0,1
93907,2014,2,2,0,0,0
92501,2014,1,0,0,0,1
48,2014,0,0,0,0,0
92567,2014,1,1,0,0,0
95536,2014,0,0,0,0,0
92408,2014,18,16,0,0,2
95650,2014,0,0,0,0,0
91345,2014,0,0,0,0,0
93901,2014,12,6,6,0,0
93277,2014,0,0,0,0,0
92706,2014,0,0,0,0,0
90275,2014,0,0,0,0,0
92886,2014,0,0,0,0,0
95327,2014,0,0,0,0,0
95973,2014,0,0,0,0,0
96101,2014,0,0,0,0,0
93285,2014,0,0,0,0,0
91708,2014,18,18,0,0,0
90802,2014,2,0,0,0,2
92880,2014,2,2,0,0,0
93550,2014,0,0,0,0,0
95122,2014,3,1,0,0,2
92347,2014,0,0,0,0,0
95020,2014,0,0,0,0,0
96150,2014,0,0,0,0,0
91790,2014,0,0,0,0,0
95765,2014,4,2,0,0,2
93436,2014,1,0,0,0,1
91301,2014,1,1,0,0,0
93620,2014,0,0,0,0,0
92120,2014,2,2,0,0,0
90033,2014,1,0,1,0,0
93003,2014,1,1,0,0,0
93225,2014,0,0,0,0,0
94402,2014,0,0,0,0,0
94951,2014,0,0,0,0,0
93925,2014,0,0,0,0,0
57,2014,0,0,0,0,0
95742,2014,0,0,0,0,0
93458,2014,2,0,1,0,1
92545,2014,0,0,0,0,0
94403,2014,0,0,0,0,0
95035,2014,4,3,0,0,1
90020,2014,0,0,0,0,0
95833,2014,1,1,0,0,0
90680,2014,3,2,0,1,0
95603,2014,2,2,0,0,0
93536,2014,2,2,0,0,0
92648,2014,1,0,0,0,1
95640,2014,0,0,0,0,0
93633,2014,0,0,0,0,0
90731,2014,6,5,0,0,1
95943,2014,0,0,0,0,0
92278,2014,0,0,0,0,0
95202,2014,1,0,0,0,1
93662,2014,1,0,1,0,0
94535,2014,0,0,0,0,0
92260,2014,0,0,0,0,0
92058,2014,0,0,0,0,0
94703,2014,0,0,0,0,0
95407,2014,2,1,0,0,1
94585,2014,0,0,0,0,0
94952,2014,0,0,0,0,0
92083,2014,0,0,0,0,0
95204,2014,0,0,0,0,0
94538,2014,8,6,1,0,1
90212,2014,0,0,0,0,0
95525,2014,0,0,0,0,0
95631,2014,0,0,0,0,0
95691,2014,7,5,0,1,1
95836,2014,0,0,0,0,0
94111,2014,0,0,0,0,0
95843,2014,0,0,0,0,0
92507,2014,9,9,0,0,0
90717,2014,0,0,0,0,0
93706,2014,7,6,1,0,0
92544,2014,0,0,0,0,0
93552,2014,0,0,0,0,0
95585,2014,0,0,0,0,0
90623,2014,1,0,0,0,1
94960,2014,0,0,0,0,0
96117,2014,0,0,0,0,0
95634,2014,0,0,0,0,0
96113,2014,0,0,0,0,0
93428,2014,0,0,0,0,0
94508,2014,0,0,0,0,0
91356,2014,0,0,0,0,0
95134,2014,1,0,0,0,1
92055,2014,0,0,0,0,0
92276,2014,0,0,0,0,0
95628,2014,3,3,0,0,0
92603,2014,0,0,0,0,0
93465,2014,0,0,0,0,0
93033,2014,1,1,0,0,0
92879,2014,2,1,0,0,1
90013,2014,1,0,1,0,0
95334,2014,1,0,1,0,0
90056,2014,0,0,0,0,0
96161,2014,1,0,1,0,0
95348,2014,1,1,0,0,0
94920,2014,1,0,1,0,0
95953,2014,1,0,1,0,0
93612,2014,0,0,0,0,0
93702,2014,0,0,0,0,0
91745,2014,5,5,0,0,0
94530,2014,0,0,0,0,0
92610,2014,1,1,0,0,0
95819,2014,2,2,0,0,0
95125,2014,1,1,0,0,0
93301,2014,3,2,1,0,0
92105,2014,1,0,0,0,1
93726,2014,0,0,0,0,0
94707,2014,0,0,0,0,0
95252,2014,0,0,0,0,0
92101,2014,3,1,1,0,1
92241,2014,0,0,0,0,0
91932,2014,0,0,0,0,0
95333,2014,0,0,0,0,0
92692,2014,0,0,0,0,0
96021,2014,0,0,0,0,0
92582,2014,0,0,0,0,0
92064,2014,2,0,0,0,2
91316,2014,0,0,0,0,0
91740,2014,0,0,0,0,0
91352,2014,4,2,1,0,1
95076,2014,9,3,6,0,0
94109,2014,0,0,0,0,0
90077,2014,0,0,0,0,0
92557,2014,0,0,0,0,0
93721,2014,3,0,1,1,1
94301,2014,0,0,0,0,0
90810,2014,19,18,1,0,0
94803,2014,1,1,0,0,0
95925,2014,0,0,0,0,0
91402,2014,1,0,0,0,1
91207,2014,0,0,0,0,0
95979,2014,0,0,0,0,0
93905,2014,0,0,0,0,0
93647,2014,0,0,0,0,0
93030,2014,5,4,1,0,0
95138,2014,0,0,0,0,0
92109,2014,0,0,0,0,0
91502,2014,1,1,0,0,0
90732,2014,0,0,0,0,0
92067,2014,0,0,0,0,0
92866,2014,0,0,0,0,0
93927,2014,0,0,0,0,0
95776,2014,13,13,0,0,0
93060,2014,1,0,0,1,0
94928,2014,0,0,0,0,0
94114,2014,0,0,0,0,0
92223,2014,3,2,0,0,1
95361,2014,0,0,0,0,0
94571,2014,0,0,0,0,0
95720,2014,0,0,0,0,0
90049,2014,0,0,0,0,0
91436,2014,1,0,1,0,0
95959,2014,1,0,0,0,1
94702,2014,0,0,0,0,0
94043,2014,0,0,0,0,0
96132,2014,0,0,0,0,0
91311,2014,4,4,0,0,0
96124,2014,0,0,0,0,0
94549,2014,0,0,0,0,0
95336,2014,4,2,1,0,1
94806,2014,0,0,0,0,0
93505,2014,0,0,0,0,0
95542,2014,0,0,0,0,0
90303,2014,0,0,0,0,0
92661,2014,0,0,0,0,0
92530,2014,0,0,0,0,0
94577,2014,15,12,1,0,2
92887,2014,0,0,0,0,0
90292,2014,1,0,0,0,1
92027,2014,0,0,0,0,0
95662,2014,0,0,0,0,0
92029,2014,1,1,0,0,0
90027,2014,0,0,0,0,0
90715,2014,0,0,0,0,0
92653,2014,2,2,0,0,0
92285,2014,0,0,0,0,0
95337,2014,1,1,0,0,0
95131,2014,9,6,1,0,2
95073,2014,1,0,0,0,1
92805,2014,5,3,0,0,2
93204,2014,0,0,0,0,0
93207,2014,0,0,0,0,0
93926,2014,0,0,0,0,0
95673,2014,0,0,0,0,0
95822,2014,1,1,0,0,0
91344,2014,0,0,0,0,0
90240,2014,1,1,0,0,0
91755,2014,0,0,0,0,0
94118,2014,0,0,0,0,0
91723,2014,1,1,0,0,0
94553,2014,0,0,0,0,0
93955,2014,0,0,0,0,0
94158,2014,0,0,0,0,0
90266,2014,0,0,0,0,0
93640,2014,0,0,0,0,0
95724,2014,0,0,0,0,0
95130,2014,0,0,0,0,0
92121,2014,9,4,1,0,4
92008,2014,0,0,0,0,0
96044,2014,0,0,0,0,0
92551,2014,4,4,0,0,0
91030,2014,0,0,0,0,0
95548,2014,0,0,0,0,0
92118,2014,0,0,0,0,0
91902,2014,0,0,0,0,0
92679,2014,0,0,0,0,0
93638,2014,0,0,0,0,0
92345,2014,0,0,0,0,0
90041,2014,0,0,0,0,0
93271,2014,0,0,0,0,0
91792,2014,0,0,0,0,0
93710,2014,0,0,0,0,0
95129,2014,0,0,0,0,0
95010,2014,0,0,0,0,0
93501,2014,0,0,0,0,0
94303,2014,0,0,0,0,0
95623,2014,0,0,0,0,0
95051,2014,1,1,0,0,0
90254,2014,1,1,0,0,0
95369,2014,0,0,0,0,0
92203,2014,0,0,0,0,0
91775,2014,0,0,0,0,0
93720,2014,0,0,0,0,0
92868,2014,0,0,0,0,0
96022,2014,0,0,0,0,0
94404,2014,0,0,0,0,0
90032,2014,1,0,0,1,0
95436,2014,0,0,0,0,0
90065,2014,1,1,0,0,0
91784,2014,0,0,0,0,0
94533,2014,0,0,0,0,0
95018,2014,1,0,0,0,1
91367,2014,0,0,0,0,0
95117,2014,1,1,0,0,0
92673,2014,0,0,0,0,0
93544,2014,0,0,0,0,0
96056,2014,0,0,0,0,0
92211,2014,1,1,0,0,0
96035,2014,0,0,0,0,0
92584,2014,0,0,0,0,0
93265,2014,0,0,0,0,0
94010,2014,3,3,0,0,0
91739,2014,1,1,0,0,0
92337,2014,16,14,0,0,2
95427,2014,0,0,0,0,0
92508,2014,3,3,0,0,0
92281,2014,0,0,0,0,0
95685,2014,0,0,0,0,0
91108,2014,0,0,0,0,0
93306,2014,0,0,0,0,0
95210,2014,0,0,0,0,0
93021,2014,2,2,0,0,0
94536,2014,0,0,0,0,0
92243,2014,0,0,0,0,0
92020,2014,1,1,0,0,0
91766,2014,6,5,0,0,1
92104,2014,0,0,0,0,0
92003,2014,0,0,0,0,0
91204,2014,1,1,0,0,0
93510,2014,0,0,0,0,0
96016,2014,0,0,0,0,0
93563,2014,0,0,0,0,0
90650,2014,4,3,1,0,0
95758,2014,3,3,0,0,0
94115,2014,0,0,0,0,0
94131,2014,0,0,0,0,0
92011,2014,2,1,1,0,0
95449,2014,0,0,0,0,0
93042,2014,0,0,0,0,0
95655,2014,0,0,0,0,0
96052,2014,0,0,0,0,0
90742,2014,0,0,0,0,0
92518,2014,3,3,0,0,0
92708,2014,0,0,0,0,0
95934,2014,0,0,0,0,0
95315,2014,0,0,0,0,0
90270,2014,0,0,0,0,0
96143,2014,0,0,0,0,0
92061,2014,0,0,0,0,0
91764,2014,8,8,0,0,0
90744,2014,8,3,3,0,2
92521,2014,0,0,0,0,0
94595,2014,0,0,0,0,0
90747,2014,0,0,0,0,0
93906,2014,0,0,0,0,0
92397,2014,2,0,2,0,0
94603,2014,2,2,0,0,0
92504,2014,0,0,0,0,0
92571,2014,5,4,0,0,1
92311,2014,0,0,0,0,0
92316,2014,3,2,1,0,0
90036,2014,1,0,0,0,1
94063,2014,2,1,0,0,1
93286,2014,0,0,0,0,0
93622,2014,0,0,0,0,0
95864,2014,1,1,0,0,0
94027,2014,0,0,0,0,0
95222,2014,0,0,0,0,0
90010,2014,0,0,0,0,0
92882,2014,0,0,0,0,0
95354,2014,2,1,1,0,0
90504,2014,1,1,0,0,0
96088,2014,0,0,0,0,0
94930,2014,0,0,0,0,0
92845,2014,0,0,0,0,0
95207,2014,0,0,0,0,0
95826,2014,3,2,0,0,1
91360,2014,0,0,0,0,0
93405,2014,0,0,0,0,0
92840,2014,1,1,0,0,0
93953,2014,0,0,0,0,0
95693,2014,0,0,0,0,0
95991,2014,1,1,0,0,0
90712,2014,1,1,0,0,0
90290,2014,0,0,0,0,0
95358,2014,4,4,0,0,0
92382,2014,0,0,0,0,0
95017,2014,0,0,0,0,0
93022,2014,0,0,0,0,0
92407,2014,3,3,0,0,0
91724,2014,0,0,0,0,0
93656,2014,0,0,0,0,0
90670,2014,32,28,0,0,4
94611,2014,1,0,0,0,1
94025,2014,3,3,0,0,0
95002,2014,0,0,0,0,0
92626,2014,0,0,0,0,0
91942,2014,0,0,0,0,0
91710,2014,28,25,0,0,3
90502,2014,0,0,0,0,0
92126,2014,4,4,0,0,0
92078,2014,2,1,0,0,1
93203,2014,1,0,1,0,0
91752,2014,38,35,2,0,1
90250,2014,1,1,0,0,0
94014,2014,0,0,0,0,0
93268,2014,1,1,0,0,0
95209,2014,0,0,0,0,0
92553,2014,1,1,0,0,0
94534,2014,5,5,0,0,0
95926,2014,2,2,0,0,0
93653,2014,0,0,0,0,0
