zip,year,est total,est gen,est cold,est farm,est other
770,92363,2014,0,0,0,0,0
771,94588,2014,2,2,0,0,0
772,95469,2014,0,0,0,0,0
773,90620,2014,4,3,1,0,0
774,91750,2014,0,0,0,0,0
775,92377,2014,2,2,0,0,0
776,90503,2014,0,0,0,0,0
777,93010,2014,0,0,0,0,0
778,93923,2014,0,0,0,0,0
779,95401,2014,1,1,0,0,0
780,95492,2014,3,2,0,0,1
781,95064,2014,0,0,0,0,0
782,91001,2014,0,0,0,0,0
783,92314,2014,0,0,0,0,0
784,90241,2014,2,2,0,0,0
785,95062,2014,0,0,0,0,0
786,90805,2014,4,3,0,0,1
787,91351,2014,2,1,0,0,1
788,93223,2014,0,0,0,0,0
789,92107,2014,0,0,0,0,0
790,94555,2014,1,1,0,0,0
791,91387,2014,0,0,0,0,0
792,94619,2014,0,0,0,0,0
793,90260,2014,0,0,0,0,0
794,90255,2014,0,0,0,0,0
795,95630,2014,5,4,0,0,1
796,95652,2014,1,1,0,0,0
797,95829,2014,0,0,0,0,0
798,93012,2014,4,3,0,0,1
799,96094,2014,0,0,0,0,0
800,93560,2014,0,0,0,0,0
801,92410,2014,2,2,0,0,0
802,93117,2014,0,0,0,0,0
803,90034,2014,0,0,0,0,0
804,92694,2014,1,1,0,0,0
805,96032,2014,0,0,0,0,0
806,93001,2014,0,0,0,0,0
807,93257,2014,3,3,0,0,0
808,95338,2014,0,0,0,0,0
809,94602,2014,0,0,0,0,0
810,92069,2014,1,1,0,0,0
811,93111,2014,0,0,0,0,0
812,90023,2014,14,6,6,0,2
813,92881,2014,3,3,0,0,0
814,90002,2014,0,0,0,0,0
815,95501,2014,2,1,1,0,0
816,92629,2014,0,0,0,0,0
817,95060,2014,2,1,0,0,1
818,93635,2014,0,0,0,0,0
819,95357,2014,5,3,1,1,0
820,94089,2014,0,0,0,0,0
821,90720,2014,1,1,0,0,0
822,91007,2014,1,1,0,0,0
823,90068,2014,0,0,0,0,0
824,92250,2014,0,0,0,0,0
825,91941,2014,0,0,0,0,0
826,95709,2014,0,0,0,0,0
827,91006,2014,0,0,0,0,0
828,96108,2014,0,0,0,0,0
829,95442,2014,0,0,0,0,0
830,94970,2014,0,0,0,0,0
831,94956,2014,0,0,0,0,0
832,94103,2014,1,1,0,0,0
833,90045,2014,6,6,0,0,0
834,94501,2014,2,2,0,0,0
835,92833,2014,5,3,1,0,1
836,96001,2014,2,2,0,0,0
837,94801,2014,2,1,0,0,1
838,90042,2014,0,0,0,0,0
839,92332,2014,0,0,0,0,0
840,94015,2014,0,0,0,0,0
841,92563,2014,1,0,0,0,1
842,92054,2014,0,0,0,0,0
843,95306,2014,0,0,0,0,0
844,95236,2014,0,0,0,0,0
845,92264,2014,0,0,0,0,0
846,91602,2014,1,1,0,0,0
847,94513,2014,1,1,0,0,0
848,93455,2014,1,0,1,0,0
849,92081,2014,3,2,0,0,1
850,91105,2014,0,0,0,0,0
851,90304,2014,0,0,0,0,0
852,90005,2014,0,0,0,0,0
853,95123,2014,0,0,0,0,0
854,91320,2014,0,0,0,0,0
855,94022,2014,0,0,0,0,0
856,93908,2014,1,1,0,0,0
857,95666,2014,0,0,0,0,0
858,90807,2014,1,1,0,0,0
859,94947,2014,0,0,0,0,0
860,93524,2014,0,0,0,0,0
861,92870,2014,3,3,0,0,0
862,93463,2014,0,0,0,0,0
863,92115,2014,0,0,0,0,0
864,95688,2014,9,8,0,1,0
865,95033,2014,0,0,0,0,0
866,93272,2014,0,0,0,0,0
867,94134,2014,0,0,0,0,0
868,92234,2014,3,1,0,0,2
869,91390,2014,0,0,0,0,0
870,92614,2014,5,5,0,0,0
871,94612,2014,1,1,0,0,0
872,91214,2014,0,0,0,0,0
873,93944,2014,0,0,0,0,0
874,95367,2014,1,1,0,0,0
875,95482,2014,0,0,0,0,0
876,91748,2014,10,7,0,1,2
877,95132,2014,0,0,0,0,0
878,92585,2014,0,0,0,0,0
879,92173,2014,1,0,0,0,1
880,95916,2014,0,0,0,0,0
881,95316,2014,0,0,0,0,0
882,95335,2014,0,0,0,0,0
883,94710,2014,0,0,0,0,0
884,96031,2014,0,0,0,0,0
885,91201,2014,0,0,0,0,0
886,94401,2014,1,1,0,0,0
887,94085,2014,1,1,0,0,0
888,93221,2014,3,0,3,0,0
889,95825,2014,1,1,0,0,0
890,95827,2014,2,2,0,0,0
891,95961,2014,1,1,0,0,0
892,95464,2014,0,0,0,0,0
893,93461,2014,0,0,0,0,0
894,95747,2014,2,1,0,0,1
895,93950,2014,0,0,0,0,0
896,92672,2014,0,0,0,0,0
897,91355,2014,8,6,0,0,2
898,90621,2014,4,4,0,0,0
899,90004,2014,0,0,0,0,0
900,90301,2014,3,3,0,0,0
901,93252,2014,0,0,0,0,0
902,96051,2014,0,0,0,0,0
903,95648,2014,1,1,0,0,0
904,32,2014,0,0,0,0,0
905,95376,2014,9,6,2,0,1
906,95205,2014,1,0,0,0,1
907,92270,2014,0,0,0,0,0
908,95121,2014,0,0,0,0,0
909,92596,2014,1,1,0,0,0
910,95490,2014,0,0,0,0,0
911,90402,2014,0,0,0,0,0
912,91803,2014,2,2,0,0,0
913,92313,2014,0,0,0,0,0
914,95404,2014,0,0,0,0,0
915,92592,2014,0,0,0,0,0
916,92075,2014,1,1,0,0,0
917,94110,2014,1,1,0,0,0
918,92240,2014,1,0,0,0,1
919,95247,2014,0,0,0,0,0
920,92404,2014,0,0,0,0,0
921,94087,2014,1,1,0,0,0
922,92401,2014,0,0,0,0,0
923,92130,2014,0,0,0,0,0
924,90037,2014,0,0,0,0,0
925,95070,2014,0,0,0,0,0
926,90293,2014,0,0,0,0,0
927,95432,2014,0,0,0,0,0
928,95684,2014,0,0,0,0,0
929,92583,2014,0,0,0,0,0
930,90746,2014,6,6,0,0,0
931,91604,2014,0,0,0,0,0
932,92071,2014,0,0,0,0,0
933,94531,2014,0,0,0,0,0
934,93420,2014,0,0,0,0,0
935,95389,2014,2,2,0,0,0
936,93449,2014,0,0,0,0,0
937,94618,2014,0,0,0,0,0
938,95838,2014,2,2,0,0,0
939,91606,2014,0,0,0,0,0
940,91406,2014,5,4,0,0,1
941,95116,2014,0,0,0,0,0
942,92602,2014,1,1,0,0,0
943,94521,2014,0,0,0,0,0
944,92701,2014,0,0,0,0,0
945,95550,2014,0,0,0,0,0
946,93292,2014,1,0,0,0,1
947,90248,2014,8,6,0,1,1
948,96080,2014,4,4,0,0,0
949,91010,2014,3,3,0,0,0
950,95422,2014,0,0,0,0,0
951,92503,2014,0,0,0,0,0
952,94954,2014,1,0,0,0,1
953,91325,2014,1,1,0,0,0
954,95546,2014,0,0,0,0,0
955,91744,2014,7,6,0,0,1
956,91101,2014,1,0,0,0,1
957,91950,2014,10,5,1,0,4
958,92352,2014,0,0,0,0,0
959,93636,2014,0,0,0,0,0
960,94609,2014,0,0,0,0,0
961,95215,2014,9,7,0,0,2
962,95304,2014,12,9,1,0,2
963,94545,2014,12,6,0,1,5
964,95351,2014,0,0,0,0,0
965,95969,2014,0,0,0,0,0
966,91767,2014,2,1,0,0,1
967,39,2014,0,0,0,0,0
968,93534,2014,0,0,0,0,0
969,94122,2014,0,0,0,0,0
970,95203,2014,3,2,1,0,0
971,93657,2014,1,0,1,0,0
972,95948,2014,0,0,0,0,0
973,94132,2014,0,0,0,0,0
974,95246,2014,0,0,0,0,0
975,94505,2014,0,0,0,0,0
976,91711,2014,0,0,0,0,0
977,95687,2014,0,0,0,0,0
978,92040,2014,0,0,0,0,0
979,95350,2014,1,1,0,0,0
980,95126,2014,2,1,0,0,1
981,95124,2014,0,0,0,0,0
982,94963,2014,0,0,0,0,0
983,94945,2014,0,0,0,0,0
984,93103,2014,2,2,0,0,0
985,92660,2014,0,0,0,0,0
986,95023,2014,2,1,0,0,1
987,94070,2014,4,3,0,0,1
988,95975,2014,0,0,0,0,0
989,92411,2014,0,0,0,0,0
990,92606,2014,3,2,1,0,0
991,90039,2014,0,0,0,0,0
992,93723,2014,0,0,0,0,0
993,90063,2014,0,0,0,0,0
994,94060,2014,0,0,0,0,0
995,91342,2014,4,3,0,0,1
996,90814,2014,0,0,0,0,0
997,93280,2014,0,0,0,0,0
998,94607,2014,2,1,0,0,1
999,95966,2014,1,1,0,0,0
1000,93705,2014,1,1,0,0,0
1001,94904,2014,0,0,0,0,0
1002,92239,2014,0,0,0,0,0
1003,92253,2014,0,0,0,0,0
1004,94502,2014,0,0,0,0,0
1005,93041,2014,0,0,0,0,0
1006,92821,2014,10,7,1,0,2
1007,95386,2014,0,0,0,0,0
1008,95514,2014,0,0,0,0,0
1009,94564,2014,0,0,0,0,0
1010,92807,2014,1,0,0,0,1
1011,95428,2014,0,0,0,0,0
1012,90066,2014,0,0,0,0,0
1013,95326,2014,1,0,1,0,0
1014,96104,2014,0,0,0,0,0
1015,95110,2014,0,0,0,0,0
1016,91331,2014,2,2,0,0,0
1017,94517,2014,1,0,0,0,1
1018,94804,2014,4,1,0,0,3
1019,93304,2014,0,0,0,0,0
1020,93308,2014,4,1,1,1,1
1021,95832,2014,0,0,0,0,0
1022,95519,2014,0,0,0,0,0
1023,91324,2014,2,1,0,0,1
1024,95820,2014,1,1,0,0,0
1025,94559,2014,2,0,0,1,1
1026,92509,2014,8,4,4,0,0
1027,92231,2014,10,7,0,0,3
1028,91977,2014,0,0,0,0,0
1029,92110,2014,4,4,0,0,0
1030,94591,2014,0,0,0,0,0
1031,93441,2014,0,0,0,0,0
1032,93615,2014,1,0,1,0,0
1033,95954,2014,2,0,0,2,0
1034,93210,2014,0,0,0,0,0
1035,95219,2014,0,0,0,0,0
1036,91789,2014,11,10,0,0,1
1037,91016,2014,1,1,0,0,0
1038,91350,2014,0,0,0,0,0
1039,92549,2014,0,0,0,0,0
1040,95818,2014,1,1,0,0,0
1041,95242,2014,0,0,0,0,0
1042,91702,2014,1,0,0,0,1
1043,93619,2014,0,0,0,0,0
1044,95476,2014,1,1,0,0,0
1045,95660,2014,6,5,0,0,1
1046,93035,2014,1,1,0,0,0
1047,95330,2014,11,9,1,0,1
1048,95324,2014,0,0,0,0,0
1049,92804,2014,0,0,0,0,0
1050,95682,2014,2,2,0,0,0
1051,92587,2014,0,0,0,0,0
1052,94965,2014,0,0,0,0,0
1053,92135,2014,0,0,0,0,0
1054,95128,2014,0,0,0,0,0
1055,95472,2014,0,0,0,0,0
1056,93551,2014,1,1,0,0,0
1057,92004,2014,0,0,0,0,0
1058,90302,2014,2,1,0,0,1
1059,94720,2014,0,0,0,0,0
1060,93249,2014,0,0,0,0,0
1061,92844,2014,2,2,0,0,0
1062,92283,2014,0,0,0,0,0
1063,95677,2014,1,1,0,0,0
1064,90210,2014,1,0,0,0,1
1065,93245,2014,1,0,0,1,0
1066,91722,2014,0,0,0,0,0
1067,93063,2014,2,1,0,0,1
1068,95663,2014,0,0,0,0,0
1069,93314,2014,1,1,0,0,0
1070,95694,2014,0,0,0,0,0
1071,92354,2014,0,0,0,0,0
1072,94578,2014,1,0,0,0,1
1073,94608,2014,6,4,0,1,1
1074,93727,2014,4,3,0,0,1
1075,94556,2014,0,0,0,0,0
1076,90604,2014,0,0,0,0,0
1077,93433,2014,1,1,0,0,0
1078,92627,2014,0,0,0,0,0
1079,95212,2014,0,0,0,0,0
1080,94572,2014,0,0,0,0,0
1081,90277,2014,0,0,0,0,0
1082,95821,2014,0,0,0,0,0
1083,93516,2014,0,0,0,0,0
1084,91354,2014,0,0,0,0,0
1085,93256,2014,0,0,0,0,0
1086,95642,2014,0,0,0,0,0
1087,94568,2014,0,0,0,0,0
1088,92119,2014,0,0,0,0,0
1089,92086,2014,0,0,0,0,0
1090,92359,2014,0,0,0,0,0
1091,90804,2014,0,0,0,0,0
1092,91304,2014,0,0,0,0,0
1093,96142,2014,0,0,0,0,0
1094,91706,2014,9,4,3,0,2
1095,93313,2014,4,2,1,0,1
1096,90291,2014,0,0,0,0,0
1097,95139,2014,0,0,0,0,0
1098,95050,2014,3,1,1,0,1
1099,95713,2014,0,0,0,0,0
1100,92308,2014,0,0,0,0,0
1101,95111,2014,0,0,0,0,0
1102,93043,2014,0,0,0,0,0
1103,94547,2014,0,0,0,0,0
1104,92590,2014,0,0,0,0,0
1105,95066,2014,0,0,0,0,0
1106,35,2014,0,0,0,0,0
1107,92612,2014,1,0,0,0,1
1108,93446,2014,3,2,0,0,1
1109,92227,2014,1,0,1,0,0
1110,95039,2014,1,1,0,0,0
1111,95834,2014,2,1,0,0,1
1112,92037,2014,0,0,0,0,0
1113,92305,2014,0,0,0,0,0
1114,93518,2014,0,0,0,0,0
1115,93108,2014,1,0,0,0,1
1116,91377,2014,0,0,0,0,0
1117,92823,2014,0,0,0,0,0
1118,96065,2014,0,0,0,0,0
1119,93611,2014,0,0,0,0,0
1120,92651,2014,2,2,0,0,0
1121,92676,2014,0,0,0,0,0
1122,90404,2014,1,1,0,0,0
1123,92356,2014,0,0,0,0,0
1124,96047,2014,0,0,0,0,0
1125,93514,2014,0,0,0,0,0
1126,94107,2014,2,2,0,0,0
1127,94541,2014,1,1,0,0,0
1128,92862,2014,0,0,0,0,0
1129,92128,2014,0,0,0,0,0
1130,93250,2014,2,0,1,0,1
1131,90015,2014,3,2,0,1,0
1132,95551,2014,0,0,0,0,0
1133,92036,2014,0,0,0,0,0
1134,92675,2014,2,1,0,0,1
1135,95423,2014,0,0,0,0,0
1136,95814,2014,1,1,0,0,0
1137,90061,2014,1,1,0,0,0
1138,94507,2014,0,0,0,0,0
1139,93015,2014,0,0,0,0,0
1140,93013,2014,1,1,0,0,0
1141,90506,2014,0,0,0,0,0
1142,91709,2014,1,1,0,0,0
1143,92595,2014,0,0,0,0,0
1144,94550,2014,5,4,0,0,1
1145,94038,2014,0,0,0,0,0
1146,94116,2014,0,0,0,0,0
1147,95065,2014,0,0,0,0,0
1148,93608,2014,0,0,0,0,0
1149,93618,2014,5,2,3,0,0
1150,94925,2014,0,0,0,0,0
1151,95683,2014,0,0,0,0,0
1152,91505,2014,1,0,0,0,1
1153,90631,2014,3,2,0,0,1
1154,94044,2014,0,0,0,0,0
1155,90058,2014,32,11,18,0,3
1156,95629,2014,0,0,0,0,0
1157,95307,2014,1,0,0,0,1
1158,90640,2014,7,5,0,0,2
1159,91011,2014,0,0,0,0,0
1160,93722,2014,2,1,1,0,0
1161,90638,2014,6,6,0,0,0
1162,93701,2014,0,0,0,0,0
1163,61,2014,0,0,0,0,0
1164,91915,2014,0,0,0,0,0
1165,92301,2014,1,0,0,0,1
1166,91730,2014,37,29,1,1,6
1167,93630,2014,0,0,0,0,0
1168,95632,2014,1,1,0,0,0
1169,95228,2014,0,0,0,0,0
1170,95971,2014,0,0,0,0,0
1171,93728,2014,0,0,0,0,0
1172,95521,2014,0,0,0,0,0
1173,95405,2014,0,0,0,0,0
1174,90401,2014,0,0,0,0,0
1175,95695,2014,0,0,0,0,0
1176,91202,2014,1,1,0,0,0
1177,96013,2014,0,0,0,0,0
1178,95831,2014,1,1,0,0,0
1179,92254,2014,0,0,0,0,0
1180,92780,2014,1,0,0,0,1
1181,95437,2014,0,0,0,0,0
1182,94123,2014,0,0,0,0,0
1183,93614,2014,0,0,0,0,0
1184,95008,2014,0,0,0,0,0
1185,95223,2014,0,0,0,0,0
1186,92139,2014,0,0,0,0,0
1187,93526,2014,0,0,0,0,0
1188,40,2014,0,0,0,0,0
1189,92532,2014,0,0,0,0,0
1190,95441,2014,0,0,0,0,0
1191,92548,2014,1,0,1,0,0
1192,91607,2014,0,0,0,0,0
1193,90815,2014,1,1,0,0,0
1194,90011,2014,0,0,0,0,0
1195,91763,2014,2,1,0,0,1
1196,94592,2014,0,0,0,0,0
1197,95942,2014,0,0,0,0,0
1198,93267,2014,0,0,0,0,0
1199,94128,2014,0,0,0,0,0
1200,90201,2014,8,5,1,0,2
1201,95937,2014,1,0,0,1,0
1202,92867,2014,0,0,0,0,0
1203,96145,2014,0,0,0,0,0
1204,95928,2014,0,0,0,0,0
1205,95658,2014,0,0,0,0,0
1206,95135,2014,0,0,0,0,0
1207,90745,2014,22,19,1,0,2
1208,95045,2014,1,1,0,0,0
1209,90018,2014,1,0,0,0,1
1210,90001,2014,3,2,1,0,0
1211,95531,2014,0,0,0,0,0
1212,94565,2014,2,0,0,0,2
1213,95112,2014,4,3,0,1,0
1214,94509,2014,3,3,0,0,0
1215,91732,2014,0,0,0,0,0
1216,95006,2014,0,0,0,0,0
1217,91773,2014,0,0,0,0,0
1218,91307,2014,0,0,0,0,0
1219,90706,2014,1,0,1,0,0
1220,92649,2014,1,1,0,0,0
1221,92131,2014,1,0,0,0,1
1222,91384,2014,1,0,0,0,1
1223,94558,2014,10,10,0,0,0
1224,95136,2014,1,1,0,0,0
1225,95701,2014,0,0,0,0,0
1226,93532,2014,0,0,0,0,0
1227,92344,2014,0,0,0,0,0
1228,92657,2014,0,0,0,0,0
1229,91901,2014,0,0,0,0,0
1230,93610,2014,0,0,0,0,0
1231,92328,2014,0,0,0,0,0
1232,92124,2014,0,0,0,0,0
1233,94124,2014,4,2,1,0,1
1234,95945,2014,1,1,0,0,0
1235,94041,2014,0,0,0,0,0
1236,92236,2014,1,0,0,0,1
1237,90806,2014,1,1,0,0,0
1238,93664,2014,0,0,0,0,0
1239,90022,2014,3,3,0,0,0
1240,90280,2014,6,3,1,0,2
1241,92506,2014,1,1,0,0,0
1242,94599,2014,0,0,0,0,0
1243,92663,2014,0,0,0,0,0
1244,90808,2014,0,0,0,0,0
1245,90220,2014,24,23,1,0,0
1246,90094,2014,0,0,0,0,0
1247,90028,2014,0,0,0,0,0
1248,90067,2014,0,0,0,0,0
1249,90740,2014,0,0,0,0,0
1250,92315,2014,0,0,0,0,0
1251,94133,2014,0,0,0,0,0
1252,90222,2014,1,1,0,0,0
1253,92707,2014,2,2,0,0,0
1254,93646,2014,0,0,0,0,0
1255,94066,2014,0,0,0,0,0
1256,51,2014,0,0,0,0,0
1257,90265,2014,0,0,0,0,0
1258,92252,2014,0,0,0,0,0
1259,94605,2014,0,0,0,0,0
1260,92346,2014,0,0,0,0,0
1261,94552,2014,0,0,0,0,0
1262,93711,2014,0,0,0,0,0
1263,92372,2014,0,0,0,0,0
1264,93243,2014,3,3,0,0,0
1265,95949,2014,0,0,0,0,0
1266,93631,2014,2,0,2,0,0
1267,91501,2014,0,0,0,0,0
1268,92108,2014,0,0,0,0,0
1269,95987,2014,7,7,0,0,0
1270,95230,2014,0,0,0,0,0
1271,90813,2014,4,2,1,0,1
1272,95448,2014,1,1,0,0,0
1273,92007,2014,0,0,0,0,0
1274,90716,2014,0,0,0,0,0
1275,95322,2014,0,0,0,0,0
1276,93247,2014,0,0,0,0,0
1277,94542,2014,0,0,0,0,0
1278,91506,2014,1,1,0,0,0
1279,93703,2014,0,0,0,0,0
1280,95524,2014,0,0,0,0,0
1281,95901,2014,3,2,0,0,1
1282,91768,2014,2,2,0,0,0
1283,95841,2014,2,2,0,0,0
1284,92591,2014,0,0,0,0,0
1285,93960,2014,0,0,0,0,0
1286,95988,2014,2,2,0,0,0
1287,94901,2014,2,2,0,0,0
1288,94580,2014,1,1,0,0,0
1289,91731,2014,2,1,0,0,1
1290,90012,2014,0,0,0,0,0
1291,91945,2014,0,0,0,0,0
1292,90043,2014,0,0,0,0,0
1293,94040,2014,0,0,0,0,0
1294,90017,2014,1,1,0,0,0
1295,90046,2014,0,0,0,0,0
1296,92543,2014,0,0,0,0,0
1297,91208,2014,0,0,0,0,0
1298,91330,2014,0,0,0,0,0
1299,92019,2014,0,0,0,0,0
1300,95037,2014,0,0,0,0,0
1301,90713,2014,1,1,0,0,0
1302,92646,2014,0,0,0,0,0
1303,92324,2014,0,0,0,0,0
1304,95363,2014,5,4,1,0,0
1305,93251,2014,0,0,0,0,0
1306,95726,2014,0,0,0,0,0
1307,95355,2014,0,0,0,0,0
1308,92861,2014,0,0,0,0,0
1309,96073,2014,1,1,0,0,0
1310,94005,2014,1,1,0,0,0
1311,92624,2014,0,0,0,0,0
1312,92024,2014,0,0,0,0,0
1313,94931,2014,0,0,0,0,0
1314,95043,2014,0,0,0,0,0
1315,92117,2014,0,0,0,0,0
1316,96067,2014,1,1,0,0,0
1317,92801,2014,5,3,2,0,0
1318,91364,2014,1,1,0,0,0
1319,94561,2014,0,0,0,0,0
1320,93546,2014,0,0,0,0,0
1321,92705,2014,3,1,0,0,2
1322,95616,2014,2,2,0,0,0
1323,91701,2014,0,0,0,0,0
1324,92677,2014,0,0,0,0,0
1325,90069,2014,0,0,0,0,0
1326,91780,2014,1,0,0,0,1
1327,95661,2014,4,4,0,0,0
1328,92618,2014,5,4,0,0,1
1329,92656,2014,0,0,0,0,0
1330,92662,2014,0,0,0,0,0
1331,93305,2014,0,0,0,0,0
1332,95421,2014,0,0,0,0,0
1333,96020,2014,0,0,0,0,0
1334,93535,2014,0,0,0,0,0
1335,90274,2014,0,0,0,0,0
1336,92242,2014,0,0,0,0,0
1337,95133,2014,0,0,0,0,0
1338,91103,2014,1,0,0,0,1
1339,94596,2014,1,1,0,0,0
1340,95746,2014,1,1,0,0,0
1341,90064,2014,1,1,0,0,0
1342,91605,2014,3,3,0,0,0
1343,92025,2014,0,0,0,0,0
1344,92010,2014,0,0,0,0,0
1345,95366,2014,0,0,0,0,0
1346,92865,2014,3,1,0,0,2
1347,90035,2014,0,0,0,0,0
1348,95503,2014,0,0,0,0,0
1349,94102,2014,0,0,0,0,0
1350,90803,2014,0,0,0,0,0
1351,91321,2014,0,0,0,0,0
1352,95624,2014,3,3,0,0,0
1353,95425,2014,0,0,0,0,0
1354,94939,2014,0,0,0,0,0
