,zip,year,est total,est gen,est cold,est farm,est other
771,94588,2012,2,2,0,0,0
772,95469,2012,0,0,0,0,0
773,90620,2012,2,1,1,0,0
774,91750,2012,0,0,0,0,0
775,92377,2012,2,2,0,0,0
776,90503,2012,0,0,0,0,0
777,93010,2012,0,0,0,0,0
778,93923,2012,0,0,0,0,0
779,95401,2012,1,1,0,0,0
780,95492,2012,2,1,0,0,1
781,95064,2012,0,0,0,0,0
782,91001,2012,0,0,0,0,0
783,92314,2012,1,0,0,0,1
784,90241,2012,3,2,0,0,1
785,95062,2012,0,0,0,0,0
786,90805,2012,2,2,0,0,0
787,91351,2012,2,1,0,0,1
788,93223,2012,0,0,0,0,0
789,92107,2012,0,0,0,0,0
790,94555,2012,0,0,0,0,0
791,91387,2012,0,0,0,0,0
792,94619,2012,0,0,0,0,0
793,90260,2012,1,0,0,0,1
794,90255,2012,0,0,0,0,0
795,95630,2012,3,1,0,0,2
796,95652,2012,2,2,0,0,0
797,95829,2012,0,0,0,0,0
798,93012,2012,4,4,0,0,0
799,96094,2012,0,0,0,0,0
800,93560,2012,0,0,0,0,0
801,92410,2012,2,2,0,0,0
802,93117,2012,0,0,0,0,0
803,90034,2012,0,0,0,0,0
804,92694,2012,1,1,0,0,0
805,96032,2012,0,0,0,0,0
806,93001,2012,0,0,0,0,0
807,93257,2012,4,3,1,0,0
808,95338,2012,0,0,0,0,0
809,94602,2012,0,0,0,0,0
810,92069,2012,1,0,0,0,1
811,93111,2012,0,0,0,0,0
812,90023,2012,15,6,7,0,2
813,92881,2012,2,2,0,0,0
814,90002,2012,0,0,0,0,0
815,95501,2012,2,1,1,0,0
816,92629,2012,0,0,0,0,0
817,95060,2012,2,1,0,0,1
818,93635,2012,0,0,0,0,0
819,95357,2012,5,3,1,1,0
820,94089,2012,0,0,0,0,0
821,90720,2012,0,0,0,0,0
822,91007,2012,1,1,0,0,0
823,90068,2012,0,0,0,0,0
824,92250,2012,0,0,0,0,0
825,91941,2012,0,0,0,0,0
826,95709,2012,0,0,0,0,0
827,91006,2012,0,0,0,0,0
828,96108,2012,0,0,0,0,0
829,95442,2012,0,0,0,0,0
830,94970,2012,0,0,0,0,0
831,94956,2012,0,0,0,0,0
832,94103,2012,1,1,0,0,0
833,90045,2012,1,1,0,0,0
834,94501,2012,2,2,0,0,0
835,92833,2012,5,2,1,0,2
836,96001,2012,0,0,0,0,0
837,94801,2012,3,1,0,0,2
838,90042,2012,0,0,0,0,0
839,92332,2012,0,0,0,0,0
840,94015,2012,0,0,0,0,0
841,92563,2012,3,2,0,0,1
842,92054,2012,0,0,0,0,0
843,95306,2012,0,0,0,0,0
844,95236,2012,0,0,0,0,0
845,92264,2012,0,0,0,0,0
846,91602,2012,1,1,0,0,0
847,94513,2012,1,1,0,0,0
848,93455,2012,1,0,0,1,0
849,92081,2012,3,2,0,0,1
850,91105,2012,0,0,0,0,0
851,90304,2012,0,0,0,0,0
852,90005,2012,0,0,0,0,0
853,95123,2012,0,0,0,0,0
854,91320,2012,0,0,0,0,0
855,94022,2012,0,0,0,0,0
856,93908,2012,1,1,0,0,0
857,95666,2012,0,0,0,0,0
858,90807,2012,1,1,0,0,0
859,94947,2012,0,0,0,0,0
860,93524,2012,0,0,0,0,0
861,92870,2012,3,3,0,0,0
862,93463,2012,0,0,0,0,0
863,92115,2012,0,0,0,0,0
864,95688,2012,6,6,0,0,0
865,95033,2012,0,0,0,0,0
866,93272,2012,0,0,0,0,0
867,94134,2012,0,0,0,0,0
868,92234,2012,2,0,0,0,2
869,91390,2012,0,0,0,0,0
870,92614,2012,3,3,0,0,0
871,94612,2012,0,0,0,0,0
872,91214,2012,0,0,0,0,0
873,93944,2012,0,0,0,0,0
874,95367,2012,1,1,0,0,0
875,95482,2012,1,1,0,0,0
876,91748,2012,12,10,0,1,1
877,95132,2012,0,0,0,0,0
878,92585,2012,0,0,0,0,0
879,92173,2012,0,0,0,0,0
880,95916,2012,0,0,0,0,0
881,95316,2012,0,0,0,0,0
882,95335,2012,0,0,0,0,0
883,94710,2012,0,0,0,0,0
884,96031,2012,0,0,0,0,0
885,91201,2012,0,0,0,0,0
886,94401,2012,1,1,0,0,0
887,94085,2012,0,0,0,0,0
888,93221,2012,2,0,2,0,0
889,95825,2012,2,2,0,0,0
890,95827,2012,2,2,0,0,0
891,95961,2012,0,0,0,0,0
892,95464,2012,0,0,0,0,0
893,93461,2012,0,0,0,0,0
894,95747,2012,2,1,0,0,1
895,93950,2012,0,0,0,0,0
896,92672,2012,0,0,0,0,0
897,91355,2012,5,3,0,0,2
898,90621,2012,8,8,0,0,0
899,90004,2012,0,0,0,0,0
900,90301,2012,2,2,0,0,0
901,93252,2012,0,0,0,0,0
902,96051,2012,0,0,0,0,0
903,95648,2012,1,1,0,0,0
904,32,2012,0,0,0,0,0
905,95376,2012,10,7,1,0,2
906,95205,2012,1,0,0,0,1
907,92270,2012,0,0,0,0,0
908,95121,2012,0,0,0,0,0
909,92596,2012,1,1,0,0,0
910,95490,2012,0,0,0,0,0
911,90402,2012,0,0,0,0,0
912,91803,2012,0,0,0,0,0
913,92313,2012,0,0,0,0,0
914,95404,2012,0,0,0,0,0
915,92592,2012,0,0,0,0,0
916,92075,2012,1,1,0,0,0
917,94110,2012,1,1,0,0,0
918,92240,2012,1,0,0,0,1
919,95247,2012,0,0,0,0,0
920,92404,2012,0,0,0,0,0
921,94087,2012,2,2,0,0,0
922,92401,2012,1,1,0,0,0
923,92130,2012,0,0,0,0,0
924,90037,2012,1,1,0,0,0
925,95070,2012,0,0,0,0,0
926,90293,2012,0,0,0,0,0
927,95432,2012,0,0,0,0,0
928,95684,2012,0,0,0,0,0
929,92583,2012,0,0,0,0,0
930,90746,2012,5,4,1,0,0
931,91604,2012,0,0,0,0,0
932,92071,2012,0,0,0,0,0
933,94531,2012,0,0,0,0,0
934,93420,2012,1,1,0,0,0
935,95389,2012,2,2,0,0,0
936,93449,2012,0,0,0,0,0
937,94618,2012,0,0,0,0,0
938,95838,2012,2,2,0,0,0
939,91606,2012,0,0,0,0,0
940,91406,2012,4,2,0,0,2
941,95116,2012,0,0,0,0,0
942,92602,2012,1,1,0,0,0
943,94521,2012,0,0,0,0,0
944,92701,2012,0,0,0,0,0
945,95550,2012,0,0,0,0,0
946,93292,2012,1,0,0,0,1
947,90248,2012,4,4,0,0,0
948,96080,2012,4,4,0,0,0
949,91010,2012,3,3,0,0,0
950,95422,2012,0,0,0,0,0
951,92503,2012,1,1,0,0,0
952,94954,2012,1,0,0,0,1
953,91325,2012,1,1,0,0,0
954,95546,2012,0,0,0,0,0
955,91744,2012,7,6,0,0,1
956,91101,2012,0,0,0,0,0
957,91950,2012,11,4,1,0,6
958,92352,2012,0,0,0,0,0
959,93636,2012,0,0,0,0,0
960,94609,2012,0,0,0,0,0
961,95215,2012,6,5,0,0,1
962,95304,2012,8,8,0,0,0
963,94545,2012,11,5,0,1,5
964,95351,2012,0,0,0,0,0
965,95969,2012,0,0,0,0,0
966,91767,2012,2,0,0,1,1
967,39,2012,0,0,0,0,0
968,93534,2012,0,0,0,0,0
969,94122,2012,0,0,0,0,0
970,95203,2012,3,2,1,0,0
971,93657,2012,1,0,1,0,0
972,95948,2012,0,0,0,0,0
973,94132,2012,0,0,0,0,0
974,95246,2012,0,0,0,0,0
975,94505,2012,0,0,0,0,0
976,91711,2012,0,0,0,0,0
977,95687,2012,0,0,0,0,0
978,92040,2012,0,0,0,0,0
979,95350,2012,1,1,0,0,0
980,95126,2012,2,1,0,0,1
981,95124,2012,0,0,0,0,0
982,94963,2012,0,0,0,0,0
983,94945,2012,0,0,0,0,0
984,93103,2012,2,2,0,0,0
985,92660,2012,0,0,0,0,0
986,95023,2012,2,1,0,0,1
987,94070,2012,3,2,0,0,1
988,95975,2012,0,0,0,0,0
989,92411,2012,0,0,0,0,0
990,92606,2012,2,1,1,0,0
991,90039,2012,0,0,0,0,0
992,93723,2012,0,0,0,0,0
993,90063,2012,0,0,0,0,0
994,94060,2012,0,0,0,0,0
995,91342,2012,1,1,0,0,0
996,90814,2012,0,0,0,0,0
997,93280,2012,0,0,0,0,0
998,94607,2012,3,2,0,0,1
999,95966,2012,1,1,0,0,0
1000,93705,2012,1,1,0,0,0
1001,94904,2012,0,0,0,0,0
1002,92239,2012,0,0,0,0,0
1003,92253,2012,0,0,0,0,0
1004,94502,2012,0,0,0,0,0
1005,93041,2012,0,0,0,0,0
1006,92821,2012,7,6,1,0,0
1007,95386,2012,0,0,0,0,0
1008,95514,2012,0,0,0,0,0
1009,94564,2012,0,0,0,0,0
1010,92807,2012,1,0,0,0,1
1011,95428,2012,0,0,0,0,0
1012,90066,2012,0,0,0,0,0
1013,95326,2012,1,0,1,0,0
1014,96104,2012,0,0,0,0,0
1015,95110,2012,0,0,0,0,0
1016,91331,2012,2,2,0,0,0
1017,94517,2012,1,0,0,0,1
1018,94804,2012,5,2,0,0,3
1019,93304,2012,0,0,0,0,0
1020,93308,2012,6,1,2,1,2
1021,95832,2012,0,0,0,0,0
1022,95519,2012,0,0,0,0,0
1023,91324,2012,1,0,0,0,1
1024,95820,2012,1,1,0,0,0
1025,94559,2012,2,0,0,1,1
1026,92509,2012,7,5,2,0,0
1027,92231,2012,9,6,0,0,3
1028,91977,2012,0,0,0,0,0
1029,92110,2012,2,2,0,0,0
1030,94591,2012,0,0,0,0,0
1031,93441,2012,0,0,0,0,0
1032,93615,2012,1,0,1,0,0
1033,95954,2012,0,0,0,0,0
1034,93210,2012,0,0,0,0,0
1035,95219,2012,1,0,0,0,1
1036,91789,2012,10,9,0,0,1
1037,91016,2012,1,1,0,0,0
1038,91350,2012,1,0,0,0,1
1039,92549,2012,0,0,0,0,0
1040,95818,2012,0,0,0,0,0
1041,95242,2012,0,0,0,0,0
1042,91702,2012,1,0,0,0,1
1043,93619,2012,0,0,0,0,0
1044,95476,2012,1,1,0,0,0
1045,95660,2012,5,4,0,0,1
1046,93035,2012,1,1,0,0,0
1047,95330,2012,9,9,0,0,0
1048,95324,2012,0,0,0,0,0
1049,92804,2012,0,0,0,0,0
1050,95682,2012,2,2,0,0,0
1051,92587,2012,0,0,0,0,0
1052,94965,2012,0,0,0,0,0
1053,92135,2012,0,0,0,0,0
1054,95128,2012,0,0,0,0,0
1055,95472,2012,0,0,0,0,0
1056,93551,2012,1,1,0,0,0
1057,92004,2012,0,0,0,0,0
1058,90302,2012,1,1,0,0,0
1059,94720,2012,0,0,0,0,0
1060,93249,2012,0,0,0,0,0
1061,92844,2012,1,1,0,0,0
1062,92283,2012,0,0,0,0,0
1063,95677,2012,0,0,0,0,0
1064,90210,2012,1,0,0,0,1
1065,93245,2012,1,0,0,1,0
1066,91722,2012,0,0,0,0,0
1067,93063,2012,2,1,0,0,1
1068,95663,2012,0,0,0,0,0
1069,93314,2012,1,1,0,0,0
1070,95694,2012,0,0,0,0,0
1071,92354,2012,0,0,0,0,0
1072,94578,2012,4,3,0,0,1
1073,94608,2012,4,2,0,1,1
1074,93727,2012,4,3,0,1,0
1075,94556,2012,0,0,0,0,0
1076,90604,2012,0,0,0,0,0
1077,93433,2012,0,0,0,0,0
1078,92627,2012,2,2,0,0,0
1079,95212,2012,0,0,0,0,0
1080,94572,2012,0,0,0,0,0
1081,90277,2012,1,1,0,0,0
1082,95821,2012,0,0,0,0,0
1083,93516,2012,0,0,0,0,0
1084,91354,2012,0,0,0,0,0
1085,93256,2012,0,0,0,0,0
1086,95642,2012,0,0,0,0,0
1087,94568,2012,0,0,0,0,0
1088,92119,2012,0,0,0,0,0
1089,92086,2012,0,0,0,0,0
1090,92359,2012,0,0,0,0,0
1091,90804,2012,0,0,0,0,0
1092,91304,2012,0,0,0,0,0
1093,96142,2012,0,0,0,0,0
1094,91706,2012,10,6,2,0,2
1095,93313,2012,3,1,1,0,1
1096,90291,2012,1,1,0,0,0
1097,95139,2012,0,0,0,0,0
1098,95050,2012,1,1,0,0,0
1099,95713,2012,0,0,0,0,0
1100,92308,2012,0,0,0,0,0
1101,95111,2012,0,0,0,0,0
1102,93043,2012,0,0,0,0,0
1103,94547,2012,0,0,0,0,0
1104,92590,2012,1,1,0,0,0
1105,95066,2012,0,0,0,0,0
1106,35,2012,0,0,0,0,0
1107,92612,2012,1,0,0,0,1
1108,93446,2012,3,2,0,0,1
1109,92227,2012,0,0,0,0,0
1110,95039,2012,1,1,0,0,0
1111,95834,2012,3,1,0,0,2
1112,92037,2012,0,0,0,0,0
1113,92305,2012,0,0,0,0,0
1114,93518,2012,0,0,0,0,0
1115,93108,2012,0,0,0,0,0
1116,91377,2012,0,0,0,0,0
1117,92823,2012,0,0,0,0,0
1118,96065,2012,0,0,0,0,0
1119,93611,2012,0,0,0,0,0
1120,92651,2012,0,0,0,0,0
1121,92676,2012,0,0,0,0,0
1122,90404,2012,0,0,0,0,0
1123,92356,2012,0,0,0,0,0
1124,96047,2012,0,0,0,0,0
1125,93514,2012,0,0,0,0,0
1126,94107,2012,3,3,0,0,0
1127,94541,2012,1,1,0,0,0
1128,92862,2012,0,0,0,0,0
1129,92128,2012,0,0,0,0,0
1130,93250,2012,2,0,1,0,1
1131,90015,2012,2,1,0,0,1
1132,95551,2012,0,0,0,0,0
1133,92036,2012,0,0,0,0,0
1134,92675,2012,1,0,0,0,1
1135,95423,2012,0,0,0,0,0
1136,95814,2012,0,0,0,0,0
1137,90061,2012,2,2,0,0,0
1138,94507,2012,0,0,0,0,0
1139,93015,2012,0,0,0,0,0
1140,93013,2012,1,1,0,0,0
1141,90506,2012,0,0,0,0,0
1142,91709,2012,0,0,0,0,0
1143,92595,2012,0,0,0,0,0
1144,94550,2012,6,4,0,0,2
1145,94038,2012,0,0,0,0,0
1146,94116,2012,0,0,0,0,0
1147,95065,2012,0,0,0,0,0
1148,93608,2012,0,0,0,0,0
1149,93618,2012,5,1,4,0,0
1150,94925,2012,0,0,0,0,0
1151,95683,2012,0,0,0,0,0
1152,91505,2012,1,0,0,0,1
1153,90631,2012,2,1,0,0,1
1154,94044,2012,0,0,0,0,0
1155,90058,2012,35,12,19,0,4
1156,95629,2012,0,0,0,0,0
1157,95307,2012,2,1,0,0,1
1158,90640,2012,7,5,0,0,2
1159,91011,2012,0,0,0,0,0
1160,93722,2012,2,1,1,0,0
1161,90638,2012,6,6,0,0,0
1162,93701,2012,0,0,0,0,0
1163,61,2012,0,0,0,0,0
1164,91915,2012,0,0,0,0,0
1165,92301,2012,1,0,0,0,1
1166,91730,2012,31,23,2,2,4
1167,93630,2012,0,0,0,0,0
1168,95632,2012,0,0,0,0,0
1169,95228,2012,0,0,0,0,0
1170,95971,2012,0,0,0,0,0
1171,93728,2012,0,0,0,0,0
1172,95521,2012,0,0,0,0,0
1173,95405,2012,0,0,0,0,0
1174,90401,2012,0,0,0,0,0
1175,95695,2012,0,0,0,0,0
1176,91202,2012,1,1,0,0,0
1177,96013,2012,0,0,0,0,0
1178,95831,2012,1,1,0,0,0
1179,92254,2012,0,0,0,0,0
1180,92780,2012,0,0,0,0,0
1181,95437,2012,0,0,0,0,0
1182,94123,2012,0,0,0,0,0
1183,93614,2012,0,0,0,0,0
1184,95008,2012,0,0,0,0,0
1185,95223,2012,0,0,0,0,0
1186,92139,2012,0,0,0,0,0
1187,93526,2012,0,0,0,0,0
1188,40,2012,0,0,0,0,0
1189,92532,2012,0,0,0,0,0
1190,95441,2012,0,0,0,0,0
1191,92548,2012,0,0,0,0,0
1192,91607,2012,0,0,0,0,0
1193,90815,2012,0,0,0,0,0
1194,90011,2012,0,0,0,0,0
1195,91763,2012,2,1,0,0,1
1196,94592,2012,0,0,0,0,0
1197,95942,2012,0,0,0,0,0
1198,93267,2012,0,0,0,0,0
1199,94128,2012,0,0,0,0,0
1200,90201,2012,6,3,1,0,2
1201,95937,2012,1,0,0,1,0
1202,92867,2012,0,0,0,0,0
1203,96145,2012,0,0,0,0,0
1204,95928,2012,1,0,0,1,0
1205,95658,2012,0,0,0,0,0
1206,95135,2012,0,0,0,0,0
1207,90745,2012,18,15,1,0,2
1208,95045,2012,1,0,1,0,0
1209,90018,2012,1,0,0,0,1
1210,90001,2012,2,1,1,0,0
1211,95531,2012,0,0,0,0,0
1212,94565,2012,4,1,1,0,2
1213,95112,2012,3,3,0,0,0
1214,94509,2012,3,3,0,0,0
1215,91732,2012,0,0,0,0,0
1216,95006,2012,0,0,0,0,0
1217,91773,2012,0,0,0,0,0
1218,91307,2012,0,0,0,0,0
1219,90706,2012,0,0,0,0,0
1220,92649,2012,0,0,0,0,0
1221,92131,2012,1,0,0,0,1
1222,91384,2012,1,0,0,0,1
1223,94558,2012,6,6,0,0,0
1224,95136,2012,0,0,0,0,0
1225,95701,2012,0,0,0,0,0
1226,93532,2012,0,0,0,0,0
1227,92344,2012,0,0,0,0,0
1228,92657,2012,0,0,0,0,0
1229,91901,2012,1,1,0,0,0
1230,93610,2012,0,0,0,0,0
1231,92328,2012,0,0,0,0,0
1232,92124,2012,0,0,0,0,0
1233,94124,2012,7,3,1,0,3
1234,95945,2012,1,1,0,0,0
1235,94041,2012,0,0,0,0,0
1236,92236,2012,1,0,0,0,1
1237,90806,2012,3,2,1,0,0
1238,93664,2012,0,0,0,0,0
1239,90022,2012,3,3,0,0,0
1240,90280,2012,9,5,1,0,3
1241,92506,2012,1,1,0,0,0
1242,94599,2012,0,0,0,0,0
1243,92663,2012,0,0,0,0,0
1244,90808,2012,0,0,0,0,0
1245,90220,2012,23,22,1,0,0
1246,90094,2012,0,0,0,0,0
1247,90028,2012,0,0,0,0,0
1248,90067,2012,0,0,0,0,0
1249,90740,2012,0,0,0,0,0
1250,92315,2012,0,0,0,0,0
1251,94133,2012,1,1,0,0,0
1252,90222,2012,0,0,0,0,0
1253,92707,2012,1,1,0,0,0
1254,93646,2012,0,0,0,0,0
1255,94066,2012,0,0,0,0,0
1256,51,2012,0,0,0,0,0
1257,90265,2012,0,0,0,0,0
1258,92252,2012,0,0,0,0,0
1259,94605,2012,0,0,0,0,0
1260,92346,2012,0,0,0,0,0
1261,94552,2012,0,0,0,0,0
1262,93711,2012,0,0,0,0,0
1263,92372,2012,0,0,0,0,0
1264,93243,2012,3,3,0,0,0
1265,95949,2012,0,0,0,0,0
1266,93631,2012,3,0,3,0,0
1267,91501,2012,0,0,0,0,0
1268,92108,2012,0,0,0,0,0
1269,95987,2012,7,7,0,0,0
1270,95230,2012,0,0,0,0,0
1271,90813,2012,6,4,1,0,1
1272,95448,2012,1,1,0,0,0
1273,92007,2012,0,0,0,0,0
1274,90716,2012,0,0,0,0,0
1275,95322,2012,1,1,0,0,0
1276,93247,2012,0,0,0,0,0
1277,94542,2012,0,0,0,0,0
1278,91506,2012,1,1,0,0,0
1279,93703,2012,0,0,0,0,0
1280,95524,2012,0,0,0,0,0
1281,95901,2012,2,1,0,0,1
1282,91768,2012,4,4,0,0,0
1283,95841,2012,2,2,0,0,0
1284,92591,2012,0,0,0,0,0
1285,93960,2012,0,0,0,0,0
1286,95988,2012,2,2,0,0,0
1287,94901,2012,2,1,0,0,1
1288,94580,2012,1,1,0,0,0
1289,91731,2012,3,1,0,0,2
1290,90012,2012,0,0,0,0,0
1291,91945,2012,0,0,0,0,0
1292,90043,2012,0,0,0,0,0
1293,94040,2012,0,0,0,0,0
1294,90017,2012,1,1,0,0,0
1295,90046,2012,0,0,0,0,0
1296,92543,2012,0,0,0,0,0
1297,91208,2012,0,0,0,0,0
1298,91330,2012,0,0,0,0,0
1299,92019,2012,0,0,0,0,0
1300,95037,2012,2,2,0,0,0
1301,90713,2012,1,1,0,0,0
1302,92646,2012,0,0,0,0,0
1303,92324,2012,1,0,0,0,1
1304,95363,2012,3,2,1,0,0
1305,93251,2012,0,0,0,0,0
1306,95726,2012,0,0,0,0,0
1307,95355,2012,0,0,0,0,0
1308,92861,2012,0,0,0,0,0
1309,96073,2012,1,1,0,0,0
1310,94005,2012,1,1,0,0,0
1311,92624,2012,0,0,0,0,0
1312,92024,2012,0,0,0,0,0
1313,94931,2012,0,0,0,0,0
1314,95043,2012,0,0,0,0,0
1315,92117,2012,0,0,0,0,0
1316,96067,2012,1,1,0,0,0
1317,92801,2012,2,1,1,0,0
1318,91364,2012,1,0,0,0,1
1319,94561,2012,0,0,0,0,0
1320,93546,2012,0,0,0,0,0
1321,92705,2012,4,2,0,0,2
1322,95616,2012,1,1,0,0,0
1323,91701,2012,0,0,0,0,0
1324,92677,2012,0,0,0,0,0
1325,90069,2012,0,0,0,0,0
1326,91780,2012,1,0,0,0,1
1327,95661,2012,3,3,0,0,0
1328,92618,2012,5,4,0,0,1
1329,92656,2012,0,0,0,0,0
1330,92662,2012,0,0,0,0,0
1331,93305,2012,0,0,0,0,0
1332,95421,2012,0,0,0,0,0
1333,96020,2012,0,0,0,0,0
1334,93535,2012,0,0,0,0,0
1335,90274,2012,0,0,0,0,0
1336,92242,2012,0,0,0,0,0
1337,95133,2012,0,0,0,0,0
1338,91103,2012,1,0,0,0,1
1339,94596,2012,2,2,0,0,0
1340,95746,2012,2,1,0,0,1
1341,90064,2012,0,0,0,0,0
1342,91605,2012,3,1,0,0,2
1343,92025,2012,1,1,0,0,0
1344,92010,2012,0,0,0,0,0
1345,95366,2012,0,0,0,0,0
1346,92865,2012,3,1,0,0,2
1347,90035,2012,0,0,0,0,0
1348,95503,2012,0,0,0,0,0
1349,94102,2012,0,0,0,0,0
1350,90803,2012,0,0,0,0,0
1351,91321,2012,1,1,0,0,0
1352,95624,2012,3,3,0,0,0
1353,95425,2012,0,0,0,0,0
1354,94939,2012,0,0,0,0,0
