zip,year,est total,est gen,est cold,est farm,est other
92081,2019,9,7,0,0,0
91913,2019,0,0,0,0,0
90210,2019,0,0,0,0,0
95864,2019,0,0,0,0,0
92310,2019,0,0,0,0,0
94551,2019,0,0,0,0,0
90067,2019,0,0,0,0,0
91701,2019,0,0,0,0,0
95490,2019,0,0,0,0,0
94954,2019,0,0,0,0,0
93265,2019,0,0,0,0,0
94704,2019,0,0,0,0,0
95695,2019,0,0,0,0,0
93619,2019,0,0,0,0,0
95236,2019,0,0,0,0,0
95123,2019,0,0,0,0,0
93442,2019,0,0,0,0,0
96101,2019,0,0,0,0,0
96097,2019,0,0,0,0,0
91207,2019,0,0,0,0,0
92019,2019,0,0,0,0,0
92320,2019,0,0,0,0,0
92371,2019,0,0,0,0,0
94061,2019,0,0,0,0,0
93536,2019,0,0,0,0,0
90808,2019,0,0,0,0,0
93426,2019,0,0,0,0,0
92203,2019,0,0,0,0,0
94019,2019,0,0,0,0,0
93035,2019,0,0,0,0,0
95228,2019,0,0,0,0,0
95610,2019,0,0,0,0,0
95565,2019,0,0,0,0,0
90245,2019,3,0,0,0,0
91105,2019,0,0,0,0,0
94402,2019,0,0,0,0,0
91360,2019,0,0,0,0,0
92106,2019,0,0,0,0,0
95843,2019,0,0,0,0,0
92276,2019,0,0,0,0,0
95648,2019,0,0,0,0,0
95470,2019,0,0,0,0,0
95979,2019,0,0,0,0,0
91354,2019,0,0,0,0,0
95693,2019,0,0,0,0,0
94132,2019,0,0,0,0,0
92823,2019,0,0,0,0,0
91020,2019,0,0,0,0,0
92653,2019,0,0,0,0,0
95916,2019,0,0,0,0,0
91784,2019,0,0,0,0,0
93013,2019,0,0,0,0,0
95118,2019,0,0,0,0,0
91302,2019,0,0,0,0,0
94596,2019,0,0,0,0,0
92084,2019,0,0,0,0,0
92620,2019,0,0,0,0,0
91007,2019,0,0,0,0,0
92649,2019,0,0,0,0,0
95603,2019,0,0,0,0,0
94928,2019,0,0,0,0,0
94086,2019,0,0,0,0,0
95014,2019,0,0,0,0,0
91326,2019,0,0,0,0,0
90212,2019,0,0,0,0,0
95959,2019,0,0,0,0,0
92691,2019,0,0,0,0,0
95628,2019,3,3,0,0,0
96047,2019,0,0,0,0,0
95129,2019,0,0,0,0,0
96117,2019,0,0,0,0,0
94555,2019,0,0,0,0,0
95973,2019,0,0,0,0,0
92596,2019,0,0,0,0,0
94949,2019,0,0,0,0,0
95136,2019,0,0,0,0,0
90293,2019,0,0,0,0,0
94574,2019,3,0,0,0,0
93444,2019,0,0,0,0,0
40,2019,0,0,0,0,0
94568,2019,0,0,0,0,0
92282,2019,0,0,0,0,0
90094,2019,0,0,0,0,0
94965,2019,0,0,0,0,0
95423,2019,0,0,0,0,0
94070,2019,3,0,0,0,0
96122,2019,0,0,0,0,0
96108,2019,0,0,0,0,0
96124,2019,0,0,0,0,0
94547,2019,0,0,0,0,0
92602,2019,0,0,0,0,0
95148,2019,0,0,0,0,0
95629,2019,0,0,0,0,0
94060,2019,0,0,0,0,0
95665,2019,0,0,0,0,0
92121,2019,9,6,0,0,3
92672,2019,0,0,0,0,0
93514,2019,0,0,0,0,0
92029,2019,0,0,0,0,0
91381,2019,0,0,0,0,0
95451,2019,0,0,0,0,0
95338,2019,0,0,0,0,0
91361,2019,0,0,0,0,0
91390,2019,0,0,0,0,0
94519,2019,0,0,0,0,0
93437,2019,0,0,0,0,0
94588,2019,0,0,0,0,0
95667,2019,0,0,0,0,0
91436,2019,0,0,0,0,0
93633,2019,0,0,0,0,0
95457,2019,0,0,0,0,0
95119,2019,0,0,0,0,0
92120,2019,0,0,0,0,0
95550,2019,0,0,0,0,0
92109,2019,0,0,0,0,0
92240,2019,0,0,0,0,0
92124,2019,0,0,0,0,0
92629,2019,0,0,0,0,0
90265,2019,0,0,0,0,0
93445,2019,0,0,0,0,0
92661,2019,0,0,0,0,0
92024,2019,0,0,0,0,0
92008,2019,0,0,0,0,0
94040,2019,0,0,0,0,0
90623,2019,3,0,0,0,0
96044,2019,0,0,0,0,0
95602,2019,0,0,0,0,0
92372,2019,0,0,0,0,0
95694,2019,0,0,0,0,0
92358,2019,0,0,0,0,0
90211,2019,0,0,0,0,0
94503,2019,18,7,0,0,10
93461,2019,0,0,0,0,0
94903,2019,0,0,0,0,0
95666,2019,0,0,0,0,0
94158,2019,0,0,0,0,0
91371,2019,0,0,0,0,0
93314,2019,0,0,0,0,0
95120,2019,0,0,0,0,0
95062,2019,0,0,0,0,0
95306,2019,0,0,0,0,0
92108,2019,0,0,0,0,0
93526,2019,0,0,0,0,0
95531,2019,0,0,0,0,0
93023,2019,0,0,0,0,0
96016,2019,0,0,0,0,0
92264,2019,0,0,0,0,0
91901,2019,0,0,0,0,0
96150,2019,0,0,0,0,0
91737,2019,0,0,0,0,0
95060,2019,0,0,0,0,0
94539,2019,0,0,0,0,0
95938,2019,0,0,0,0,0
90278,2019,0,0,0,0,0
48,2019,0,0,0,0,0
95476,2019,4,4,0,0,0
32,2019,0,0,0,0,0
96019,2019,0,0,0,0,0
96002,2019,0,0,0,0,0
94518,2019,0,0,0,0,0
92352,2019,0,0,0,0,0
94041,2019,0,0,0,0,0
90403,2019,0,0,0,0,0
95661,2019,4,4,0,0,0
95728,2019,0,0,0,0,0
91030,2019,0,0,0,0,0
90704,2019,0,0,0,0,0
96056,2019,0,0,0,0,0
94002,2019,0,0,0,0,0
95472,2019,0,0,0,0,0
92260,2019,0,0,0,0,0
95548,2019,0,0,0,0,0
96130,2019,0,0,0,0,0
95971,2019,0,0,0,0,0
94566,2019,0,0,0,0,0
95008,2019,0,0,0,0,0
94121,2019,0,0,0,0,0
94062,2019,0,0,0,0,0
95503,2019,0,0,0,0,0
95626,2019,0,0,0,0,0
96020,2019,0,0,0,0,0
94105,2019,0,0,0,0,0
93405,2019,0,0,0,0,0
93510,2019,0,0,0,0,0
94597,2019,0,0,0,0,0
92606,2019,3,0,0,0,0
95469,2019,0,0,0,0,0
93544,2019,0,0,0,0,0
94118,2019,0,0,0,0,0
92128,2019,0,0,0,0,0
94535,2019,0,0,0,0,0
95222,2019,0,0,0,0,0
91011,2019,0,0,0,0,0
92539,2019,0,0,0,0,0
92064,2019,3,0,0,0,0
92604,2019,0,0,0,0,0
95954,2019,0,0,0,0,0
95585,2019,0,0,0,0,0
96064,2019,0,0,0,0,0
96058,2019,0,0,0,0,0
93243,2019,3,3,0,0,0
93730,2019,0,0,0,0,0
95662,2019,0,0,0,0,0
93043,2019,0,0,0,0,0
93433,2019,0,0,0,0,0
93453,2019,0,0,0,0,0
95536,2019,0,0,0,0,0
90049,2019,0,0,0,0,0
92887,2019,0,0,0,0,0
92617,2019,0,0,0,0,0
96088,2019,0,0,0,0,0
94706,2019,0,0,0,0,0
94523,2019,0,0,0,0,0
96132,2019,0,0,0,0,0
92252,2019,0,0,0,0,0
95130,2019,0,0,0,0,0
93110,2019,0,0,0,0,0
92614,2019,5,5,0,0,0
93022,2019,0,0,0,0,0
94087,2019,0,0,0,0,0
92065,2019,0,0,0,0,0
95464,2019,0,0,0,0,0
92808,2019,0,0,0,0,0
92010,2019,3,3,0,0,0
95441,2019,0,0,0,0,0
95139,2019,0,0,0,0,0
94306,2019,0,0,0,0,0
94947,2019,0,0,0,0,0
95514,2019,0,0,0,0,0
95677,2019,0,0,0,0,0
95246,2019,0,0,0,0,0
95546,2019,0,0,0,0,0
94613,2019,0,0,0,0,0
93563,2019,0,0,0,0,0
95311,2019,0,0,0,0,0
95981,2019,0,0,0,0,0
92003,2019,0,0,0,0,0
93117,2019,0,0,0,0,0
94945,2019,0,0,0,0,0
93940,2019,0,0,0,0,0
92397,2019,0,0,0,0,0
92036,2019,0,0,0,0,0
91915,2019,0,0,0,0,0
91916,2019,0,0,0,0,0
92082,2019,0,0,0,0,0
92119,2019,0,0,0,0,0
90272,2019,0,0,0,0,0
94709,2019,0,0,0,0,0
92037,2019,0,0,0,0,0
95835,2019,0,0,0,0,0
96032,2019,0,0,0,0,0
90077,2019,0,0,0,0,0
95346,2019,0,0,0,0,0
95630,2019,4,4,0,0,0
95683,2019,0,0,0,0,0
96161,2019,0,0,0,0,0
95819,2019,3,3,0,0,0
95124,2019,0,0,0,0,0
95466,2019,0,0,0,0,0
93664,2019,0,0,0,0,0
95937,2019,0,0,0,0,0
93614,2019,0,0,0,0,0
95634,2019,0,0,0,0,0
95135,2019,0,0,0,0,0
95428,2019,0,0,0,0,0
95468,2019,0,0,0,0,0
92086,2019,0,0,0,0,0
93546,2019,0,0,0,0,0
92253,2019,0,0,0,0,0
94705,2019,0,0,0,0,0
96003,2019,0,0,0,0,0
91935,2019,0,0,0,0,0
93517,2019,0,0,0,0,0
94404,2019,0,0,0,0,0
95525,2019,0,0,0,0,0
92677,2019,0,0,0,0,0
95436,2019,0,0,0,0,0
94116,2019,0,0,0,0,0
92118,2019,0,0,0,0,0
91978,2019,0,0,0,0,0
92129,2019,0,0,0,0,0
95942,2019,0,0,0,0,0
92688,2019,0,0,0,0,0
95949,2019,0,0,0,0,0
95943,2019,0,0,0,0,0
94117,2019,0,0,0,0,0
92241,2019,0,0,0,0,0
96051,2019,0,0,0,0,0
92122,2019,0,0,0,0,0
94044,2019,0,0,0,0,0
92061,2019,0,0,0,0,0
95570,2019,0,0,0,0,0
96025,2019,0,0,0,0,0
93422,2019,0,0,0,0,0
93653,2019,0,0,0,0,0
96052,2019,0,0,0,0,0
95017,2019,0,0,0,0,0
92211,2019,0,0,0,0,0
92127,2019,0,0,0,0,0
94010,2019,0,0,0,0,0
92862,2019,0,0,0,0,0
93465,2019,0,0,0,0,0
92646,2019,0,0,0,0,0
96143,2019,0,0,0,0,0
95526,2019,0,0,0,0,0
92676,2019,0,0,0,0,0
92107,2019,0,0,0,0,0
95946,2019,0,0,0,0,0
94583,2019,0,0,0,0,0
95223,2019,0,0,0,0,0
92075,2019,0,0,0,0,0
95830,2019,0,0,0,0,0
95461,2019,0,0,0,0,0
93402,2019,0,0,0,0,0
95257,2019,0,0,0,0,0
96067,2019,0,0,0,0,0
95568,2019,0,0,0,0,0
95427,2019,0,0,0,0,0
94122,2019,0,0,0,0,0
91024,2019,0,0,0,0,0
94618,2019,0,0,0,0,0
96113,2019,0,0,0,0,0
95524,2019,0,0,0,0,0
94305,2019,0,0,0,0,0
95065,2019,0,0,0,0,0
94515,2019,0,0,0,0,0
94552,2019,0,0,0,0,0
95010,2019,0,0,0,0,0
92210,2019,0,0,0,0,0
95682,2019,0,0,0,0,0
92651,2019,0,0,0,0,0
95701,2019,0,0,0,0,0
95446,2019,0,0,0,0,0
35,2019,0,0,0,0,0
95650,2019,0,0,0,0,0
95631,2019,0,0,0,0,0
95765,2019,0,0,0,0,0
95726,2019,0,0,0,0,0
95684,2019,0,0,0,0,0
93463,2019,0,0,0,0,0
96120,2019,0,0,0,0,0
96031,2019,0,0,0,0,0
94508,2019,0,0,0,0,0
90266,2019,0,0,0,0,0
93105,2019,0,0,0,0,0
92656,2019,0,0,0,0,0
95709,2019,0,0,0,0,0
95405,2019,0,0,0,0,0
94599,2019,0,0,0,0,0
95003,2019,0,0,0,0,0
96065,2019,0,0,0,0,0
92131,2019,0,0,0,0,0
92011,2019,0,0,0,0,0
94123,2019,0,0,0,0,0
92270,2019,0,0,0,0,0
95032,2019,0,0,0,0,0
95519,2019,0,0,0,0,0
92278,2019,0,0,0,0,0
90402,2019,0,0,0,0,0
94038,2019,0,0,0,0,0
95934,2019,0,0,0,0,0
94904,2019,0,0,0,0,0
95409,2019,0,0,0,0,0
96104,2019,0,0,0,0,0
51,2019,0,0,0,0,0
95542,2019,0,0,0,0,0
90275,2019,0,0,0,0,0
94502,2019,0,0,0,0,0
95247,2019,0,0,0,0,0
92610,2019,0,0,0,0,0
94595,2019,0,0,0,0,0
94598,2019,0,0,0,0,0
91108,2019,0,0,0,0,0
94563,2019,0,0,0,0,0
94114,2019,0,0,0,0,0
94951,2019,0,0,0,0,0
92673,2019,0,0,0,0,0
93109,2019,0,0,0,0,0
95449,2019,0,0,0,0,0
91914,2019,0,0,0,0,0
92130,2019,3,3,0,0,0
95432,2019,0,0,0,0,0
96103,2019,0,0,0,0,0
95005,2019,0,0,0,0,0
93441,2019,0,0,0,0,0
93420,2019,0,0,0,0,0
95925,2019,0,0,0,0,0
92009,2019,0,0,0,0,0
96041,2019,0,0,0,0,0
94301,2019,0,0,0,0,0
94925,2019,0,0,0,0,0
95064,2019,0,0,0,0,0
94024,2019,0,0,0,0,0
95658,2019,0,0,0,0,0
95713,2019,0,0,0,0,0
90274,2019,0,0,0,0,0
92007,2019,0,0,0,0,0
39,2019,0,0,0,0,0
94027,2019,0,0,0,0,0
95006,2019,0,0,0,0,0
95722,2019,0,0,0,0,0
94022,2019,0,0,0,0,0
92679,2019,0,0,0,0,0
94065,2019,0,0,0,0,0
93428,2019,0,0,0,0,0
95465,2019,0,0,0,0,0
90290,2019,0,0,0,0,0
93449,2019,0,0,0,0,0
95070,2019,0,0,0,0,0
96010,2019,0,0,0,0,0
92242,2019,0,0,0,0,0
94127,2019,0,0,0,0,0
93108,2019,0,0,0,0,0
95746,2019,0,0,0,0,0
90254,2019,0,0,0,0,0
92014,2019,0,0,0,0,0
94930,2019,0,0,0,0,0
94526,2019,0,0,0,0,0
95623,2019,0,0,0,0,0
95442,2019,0,0,0,0,0
96114,2019,0,0,0,0,0
94920,2019,0,0,0,0,0
92657,2019,0,0,0,0,0
94582,2019,0,0,0,0,0
95672,2019,0,0,0,0,0
93430,2019,0,0,0,0,0
91008,2019,0,0,0,0,0
95066,2019,0,0,0,0,0
95762,2019,0,0,0,0,0
94028,2019,0,0,0,0,0
95638,2019,0,0,0,0,0
95664,2019,0,0,0,0,0
94941,2019,0,0,0,0,0
96142,2019,0,0,0,0,0
95421,2019,0,0,0,0,0
95975,2019,0,0,0,0,0
96145,2019,0,0,0,0,0
95703,2019,0,0,0,0,0
94549,2019,0,0,0,0,0
94131,2019,0,0,0,0,0
96073,2019,0,0,0,0,0
95018,2019,0,0,0,0,0
95073,2019,0,0,0,0,0
94304,2019,0,0,0,0,0
92662,2019,0,0,0,0,0
93953,2019,0,0,0,0,0
92694,2019,0,0,0,0,0
94517,2019,0,0,0,0,0
92067,2019,0,0,0,0,0
90742,2019,0,0,0,0,0
93532,2019,0,0,0,0,0
92603,2019,0,0,0,0,0
91377,2019,0,0,0,0,0
92861,2019,0,0,0,0,0
94939,2019,0,0,0,0,0
92625,2019,0,0,0,0,0
95033,2019,0,0,0,0,0
95724,2019,0,0,0,0,0
94956,2019,0,0,0,0,0
94708,2019,0,0,0,0,0
94960,2019,0,0,0,0,0
93923,2019,0,0,0,0,0
94970,2019,0,0,0,0,0
95030,2019,0,0,0,0,0
93950,2019,0,0,0,0,0
94707,2019,0,0,0,0,0
95663,2019,0,0,0,0,0
94129,2019,0,0,0,0,0
94506,2019,0,0,0,0,0
94507,2019,0,0,0,0,0
94556,2019,0,0,0,0,0
94963,2019,0,0,0,0,0
96140,2019,0,0,0,0,0
91608,2019,0,0,0,0,0
92136,2019,0,0,0,0,0
94128,2019,0,0,0,0,0
92135,2019,0,0,0,0,0
92134,2019,0,0,0,0,0
92140,2019,0,0,0,0,0
95836,2019,0,0,0,0,0
94720,2019,0,0,0,0,0
90840,2019,0,0,0,0,0
93944,2019,0,0,0,0,0
95389,2019,0,0,0,0,0
94964,2019,0,0,0,0,0
95720,2019,0,0,0,0,0
57,2019,0,0,0,0,0
61,2019,0,0,0,0,0
